time_ms,s1_c01,s1_c02,s1_c03,s1_c04,s1_c05,s1_c06,s1_c07,s1_c08,s1_c09,s1_c10,s1_c11,s1_c12,s1_c13,s1_c14,s1_c15,s1_c16,s2_c01,s2_c02,s2_c03,s2_c04,s2_c05,s2_c06,s2_c07,s2_c08,s2_c09,s2_c10,s2_c11,s2_c12,s2_c13,s2_c14,s2_c15,s2_c16,s3_c01,s3_c02,s3_c03,s3_c04,s3_c05,s3_c06,s3_c07,s3_c08,s3_c09,s3_c10,s3_c11,s3_c12,s3_c13,s3_c14,s3_c15,s3_c16,s4_c01,s4_c02,s4_c03,s4_c04,s4_c05,s4_c06,s4_c07,s4_c08,s4_c09,s4_c10,s4_c11,s4_c12,s4_c13,s4_c14,s4_c15,s4_c16,s5_c01,s5_c02,s5_c03,s5_c04,s5_c05,s5_c06,s5_c07,s5_c08,s5_c09,s5_c10,s5_c11,s5_c12,s5_c13,s5_c14,s5_c15,s5_c16,s6_c01,s6_c02,s6_c03,s6_c04,s6_c05,s6_c06,s6_c07,s6_c08,s6_c09,s6_c10,s6_c11,s6_c12,s6_c13,s6_c14,s6_c15,s6_c16,s7_c01,s7_c02,s7_c03,s7_c04,s7_c05,s7_c06,s7_c07,s7_c08,s7_c09,s7_c10,s7_c11,s7_c12,s7_c13,s7_c14,s7_c15,s7_c16,s8_c01,s8_c02,s8_c03,s8_c04,s8_c05,s8_c06,s8_c07,s8_c08,s8_c09,s8_c10,s8_c11,s8_c12,s8_c13,s8_c14,s8_c15,s8_c16
11934,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,3500.0,3500.0,2487.4,1735.5,3500.0,3500.0,2828.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1142.4,1439.7,3500.0,2054.5,1142.4,1526.2,3500.0,2336.2,1299.1,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,3500.0,3440.3,1329.1,3197.2,3500.0,3500.0,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,795.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,2445.1,2632.1,3264.7,3500.0,2627.1,2816.1,3444.0,3500.0,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,2574.8,2443.9,1310.2,1770.7,2752.7,2620.7,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3500.0,3500.0,3500.0,3004.8,3500.0,3500.0,3500.0,3403.5,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
12036,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,3500.0,3500.0,2487.4,1735.5,3500.0,3500.0,2828.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1026.1,1439.7,3500.0,1845.2,1026.1,1526.2,3500.0,2098.3,1166.8,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,3500.0,3440.3,1329.1,3197.2,3500.0,3500.0,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,795.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,2521.4,2714.3,3366.6,3500.0,2709.1,2904.0,3500.0,3500.0,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,2655.2,2520.1,1310.2,1770.7,2838.6,2702.5,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3500.0,3500.0,3500.0,2857.7,3500.0,3500.0,3500.0,3236.8,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
12139,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,3500.0,3500.0,2487.4,1735.5,3500.0,3500.0,2828.5,500.0,500.0,500.0,500.0,1439.7,1439.7,968.8,1439.7,3500.0,1633.2,968.8,1526.2,3500.0,1857.2,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,3500.0,3440.3,1329.1,3197.2,3500.0,3500.0,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,795.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,2598.8,2797.5,3469.9,3500.0,2792.2,2993.1,3500.0,3500.0,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,2736.6,2597.4,1310.2,1770.7,2925.7,2785.4,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3500.0,3500.0,3500.0,2708.6,3500.0,3500.0,3500.0,3068.0,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
12242,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,3500.0,3500.0,2487.4,1735.5,3500.0,3500.0,2828.5,500.0,500.0,500.0,500.0,1439.7,1420.1,968.8,1439.7,3500.0,1420.1,968.8,1526.2,3500.0,1614.8,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,3500.0,3440.3,1329.1,3197.2,3500.0,3500.0,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,795.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,2676.5,2881.3,3500.0,3500.0,2875.7,3082.7,3500.0,3500.0,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,2818.5,2675.2,1310.2,1770.7,3013.2,2868.7,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3500.0,3500.0,3500.0,2558.8,3500.0,3500.0,3500.0,2898.2,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
12347,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,3500.0,3500.0,2487.4,1735.5,3500.0,3500.0,2828.5,500.0,500.0,500.0,500.0,1439.7,1203.6,968.8,1439.7,3500.0,1203.6,968.8,1526.2,3500.0,1368.7,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,3500.0,3440.3,1329.1,3197.2,3500.0,3500.0,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,795.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,2755.5,2966.2,3500.0,3500.0,2960.5,3173.6,3500.0,3500.0,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,2901.6,2754.1,1310.2,1770.7,3102.1,2953.4,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3500.0,3500.0,3500.0,2406.6,3500.0,3500.0,3500.0,2725.8,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
12450,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,3500.0,3500.0,2487.4,1735.5,3500.0,3500.0,2828.5,500.0,500.0,500.0,500.0,1439.7,991.4,968.8,1439.7,3500.0,991.4,968.8,1526.2,3500.0,1127.4,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,3500.0,3440.3,1329.1,3197.2,3500.0,3500.0,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,795.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,2832.9,3049.6,3500.0,3500.0,3043.7,3262.8,3500.0,3500.0,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,2983.1,2831.4,1310.2,1770.7,3189.3,3036.3,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2265.3,3500.0,3500.0,3500.0,2257.4,3500.0,3500.0,3500.0,2556.8,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
12551,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,3500.0,3500.0,2487.4,1735.5,3500.0,3500.0,2828.5,500.0,500.0,500.0,500.0,1439.7,785.2,968.8,1439.7,3500.0,785.2,968.8,1526.2,3500.0,892.9,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,3500.0,3440.3,1329.1,3197.2,3500.0,3500.0,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,795.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,2908.1,3130.6,3500.0,3500.0,3124.5,3349.4,3500.0,3500.0,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3062.4,2906.6,1310.2,1770.7,3274.0,3117.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2119.8,3500.0,3500.0,3500.0,2112.4,3500.0,3500.0,3500.0,2392.6,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
12654,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,3500.0,3500.0,2487.4,1735.5,3500.0,3500.0,2828.5,500.0,500.0,500.0,500.0,1439.7,778.4,968.8,1439.7,3500.0,778.4,968.8,1526.2,3500.0,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,3500.0,3440.3,1329.1,3197.2,3500.0,3500.0,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,795.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,2985.3,3213.7,3500.0,3500.0,3207.5,3438.3,3500.0,3500.0,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3143.7,2983.8,1310.2,1770.7,3300.1,3199.7,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,1970.4,3500.0,3500.0,3500.0,1963.6,3500.0,3500.0,3500.0,2224.0,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
12754,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,3500.0,3500.0,2487.4,1735.5,3500.0,3500.0,2828.5,500.0,500.0,500.0,500.0,1439.7,778.4,968.8,1439.7,3500.0,778.4,968.8,1526.2,3500.0,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,3500.0,3440.3,1329.1,3197.2,3500.0,3500.0,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,795.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3061.0,3295.1,3500.0,3500.0,3288.8,3500.0,3500.0,3500.0,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3059.4,1310.2,1770.7,3300.1,3280.8,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,1824.1,3500.0,3500.0,3500.0,1817.7,3500.0,3500.0,3500.0,2058.9,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
12856,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,3500.0,3500.0,2487.4,1735.5,3500.0,3500.0,2828.5,500.0,500.0,500.0,500.0,1439.7,778.4,968.8,1439.7,1928.3,778.4,968.8,1526.2,2192.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,3500.0,3440.3,1329.1,3197.2,3500.0,3500.0,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,795.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3137.6,3377.5,3500.0,3500.0,3371.1,3500.0,3500.0,3500.0,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3135.9,1310.2,1770.7,3300.1,3362.9,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,1676.0,3500.0,3500.0,3500.0,1670.1,3500.0,3500.0,3500.0,1891.7,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
12957,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,3500.0,3500.0,2487.4,1735.5,3500.0,3500.0,2828.5,500.0,500.0,500.0,500.0,723.4,778.4,968.8,1439.7,723.4,778.4,968.8,1526.2,822.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,3500.0,3440.3,1329.1,3197.2,3500.0,3500.0,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,795.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3213.5,3459.3,3500.0,3500.0,3452.7,3500.0,3500.0,3500.0,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3211.9,1310.2,1770.7,3300.1,3444.3,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,1529.0,3500.0,3500.0,3500.0,1523.7,3500.0,3500.0,3500.0,1725.8,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
13060,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,3500.0,3500.0,2487.4,1735.5,3500.0,3500.0,2828.5,500.0,500.0,500.0,500.0,723.4,778.4,968.8,1439.7,723.4,778.4,968.8,1526.2,822.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,3500.0,3440.3,1329.1,3197.2,3500.0,3500.0,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,795.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3290.2,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3288.5,1310.2,1770.7,3300.1,3500.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,1380.7,3500.0,3500.0,3500.0,1375.9,3500.0,3500.0,3500.0,1558.4,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
13163,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,3500.0,3500.0,2487.4,1735.5,3500.0,3500.0,2828.5,500.0,500.0,500.0,500.0,723.4,778.4,968.8,1439.7,723.4,778.4,968.8,1526.2,822.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,3500.0,3440.3,1329.1,3197.2,3500.0,3500.0,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,795.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3367.6,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3365.8,1310.2,1770.7,3300.1,3500.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,1243.4,3500.0,3500.0,3171.4,1226.8,3500.0,3500.0,3500.0,1389.5,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
13263,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,3500.0,3500.0,2487.4,1735.5,3500.0,3500.0,2828.5,500.0,500.0,500.0,500.0,723.4,778.4,968.8,1439.7,723.4,778.4,968.8,1526.2,822.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,3500.0,3440.3,1329.1,3197.2,3500.0,3500.0,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,795.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3443.3,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3441.5,1310.2,1770.7,3300.1,3500.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,1243.4,3500.0,3500.0,2794.2,1155.7,3500.0,3500.0,3145.2,1224.3,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
13368,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,3500.0,3500.0,2487.4,1735.5,3500.0,3500.0,2828.5,500.0,500.0,500.0,500.0,723.4,778.4,968.8,1439.7,723.4,778.4,968.8,1526.2,822.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,3500.0,3440.3,1329.1,3197.2,3500.0,3500.0,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,794.9,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3500.0,1310.2,1770.7,3300.1,3500.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,1243.4,3500.0,3500.0,2404.4,1155.7,3500.0,3500.0,2706.5,1216.6,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
13468,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,3500.0,3500.0,2487.4,1735.5,3500.0,3500.0,2828.5,500.0,500.0,500.0,500.0,723.4,778.4,968.8,1439.7,723.4,778.4,968.8,1526.2,822.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,3500.0,3440.3,1329.1,3197.2,3500.0,3500.0,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,794.9,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3500.0,1310.2,1770.7,3300.1,3500.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2048.1,1243.4,3500.0,3500.0,2029.7,1155.7,3500.0,3500.0,2284.6,1216.6,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
13570,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,3500.0,3500.0,2487.4,1735.5,3500.0,3500.0,2828.5,500.0,500.0,500.0,500.0,723.4,778.4,968.8,1439.7,723.4,778.4,968.8,1526.2,822.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,3500.0,3440.3,1329.1,3197.2,3500.0,3500.0,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,794.9,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3500.0,1310.2,1770.7,3300.1,3500.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,1661.2,1243.4,3500.0,3500.0,1646.2,1155.7,3500.0,3500.0,1853.0,1216.6,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
13674,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,3500.0,3500.0,2487.4,1735.5,3500.0,3500.0,2828.5,500.0,500.0,500.0,500.0,723.4,778.4,968.8,1439.7,723.4,778.4,968.8,1526.2,822.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,3500.0,3440.3,1329.1,3197.2,3500.0,3500.0,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,794.9,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3500.0,1310.2,1770.7,3300.1,3500.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,1271.1,1243.4,3500.0,3500.0,1259.7,1155.7,3500.0,3500.0,1417.9,1216.6,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
13778,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,3500.0,3500.0,2487.4,1735.5,3500.0,3500.0,2828.5,500.0,500.0,500.0,500.0,723.4,778.4,968.8,1439.7,723.4,778.4,968.8,1526.2,822.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,3500.0,3440.3,1329.1,3197.2,3500.0,3500.0,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,794.9,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3500.0,1310.2,1770.7,3300.1,3500.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,1074.6,1243.4,3500.0,3500.0,1008.5,1155.7,3500.0,3500.0,1071.8,1216.6,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
13878,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,3500.0,3500.0,2487.4,1735.5,3500.0,3500.0,2828.5,500.0,500.0,500.0,500.0,723.4,778.4,968.8,1439.7,723.4,778.4,968.8,1526.2,822.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,3500.0,3440.3,1329.1,3197.2,3500.0,3500.0,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,794.9,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3500.0,1310.2,1770.7,3300.1,3500.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,1074.6,1243.4,3500.0,3500.0,1008.5,1155.7,3500.0,3500.0,1071.8,1216.6,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
13982,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,3500.0,3500.0,2487.4,1735.5,3500.0,3500.0,2828.5,500.0,500.0,500.0,500.0,723.4,778.4,968.8,1439.7,723.4,778.4,968.8,1526.2,822.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,3500.0,3440.3,1329.1,3197.2,3500.0,3500.0,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,794.9,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3500.0,1310.2,1770.7,3300.1,3500.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,1074.6,1243.4,3500.0,3500.0,1008.5,1155.7,3500.0,3500.0,1071.8,1216.6,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
