t_sec,s1c1_x,s1c1_y,s1c1_z,s1c2_x,s1c2_y,s1c2_z,s1c3_x,s1c3_y,s1c3_z,s1c4_x,s1c4_y,s1c4_z,s1c5_x,s1c5_y,s1c5_z,s1c6_x,s1c6_y,s1c6_z,s1c7_x,s1c7_y,s1c7_z,s1c8_x,s1c8_y,s1c8_z,s1c9_x,s1c9_y,s1c9_z,s1c10_x,s1c10_y,s1c10_z,s1c11_x,s1c11_y,s1c11_z,s1c12_x,s1c12_y,s1c12_z,s1c13_x,s1c13_y,s1c13_z,s1c14_x,s1c14_y,s1c14_z,s1c15_x,s1c15_y,s1c15_z,s1c16_x,s1c16_y,s1c16_z,s2c1_x,s2c1_y,s2c1_z,s2c2_x,s2c2_y,s2c2_z,s2c3_x,s2c3_y,s2c3_z,s2c4_x,s2c4_y,s2c4_z,s2c5_x,s2c5_y,s2c5_z,s2c6_x,s2c6_y,s2c6_z,s2c7_x,s2c7_y,s2c7_z,s2c8_x,s2c8_y,s2c8_z,s2c9_x,s2c9_y,s2c9_z,s2c10_x,s2c10_y,s2c10_z,s2c11_x,s2c11_y,s2c11_z,s2c12_x,s2c12_y,s2c12_z,s2c13_x,s2c13_y,s2c13_z,s2c14_x,s2c14_y,s2c14_z,s2c15_x,s2c15_y,s2c15_z,s2c16_x,s2c16_y,s2c16_z,s3c1_x,s3c1_y,s3c1_z,s3c2_x,s3c2_y,s3c2_z,s3c3_x,s3c3_y,s3c3_z,s3c4_x,s3c4_y,s3c4_z,s3c5_x,s3c5_y,s3c5_z,s3c6_x,s3c6_y,s3c6_z,s3c7_x,s3c7_y,s3c7_z,s3c8_x,s3c8_y,s3c8_z,s3c9_x,s3c9_y,s3c9_z,s3c10_x,s3c10_y,s3c10_z,s3c11_x,s3c11_y,s3c11_z,s3c12_x,s3c12_y,s3c12_z,s3c13_x,s3c13_y,s3c13_z,s3c14_x,s3c14_y,s3c14_z,s3c15_x,s3c15_y,s3c15_z,s3c16_x,s3c16_y,s3c16_z,s4c1_x,s4c1_y,s4c1_z,s4c2_x,s4c2_y,s4c2_z,s4c3_x,s4c3_y,s4c3_z,s4c4_x,s4c4_y,s4c4_z,s4c5_x,s4c5_y,s4c5_z,s4c6_x,s4c6_y,s4c6_z,s4c7_x,s4c7_y,s4c7_z,s4c8_x,s4c8_y,s4c8_z,s4c9_x,s4c9_y,s4c9_z,s4c10_x,s4c10_y,s4c10_z,s4c11_x,s4c11_y,s4c11_z,s4c12_x,s4c12_y,s4c12_z,s4c13_x,s4c13_y,s4c13_z,s4c14_x,s4c14_y,s4c14_z,s4c15_x,s4c15_y,s4c15_z,s4c16_x,s4c16_y,s4c16_z,s5c1_x,s5c1_y,s5c1_z,s5c2_x,s5c2_y,s5c2_z,s5c3_x,s5c3_y,s5c3_z,s5c4_x,s5c4_y,s5c4_z,s5c5_x,s5c5_y,s5c5_z,s5c6_x,s5c6_y,s5c6_z,s5c7_x,s5c7_y,s5c7_z,s5c8_x,s5c8_y,s5c8_z,s5c9_x,s5c9_y,s5c9_z,s5c10_x,s5c10_y,s5c10_z,s5c11_x,s5c11_y,s5c11_z,s5c12_x,s5c12_y,s5c12_z,s5c13_x,s5c13_y,s5c13_z,s5c14_x,s5c14_y,s5c14_z,s5c15_x,s5c15_y,s5c15_z,s5c16_x,s5c16_y,s5c16_z,s6c1_x,s6c1_y,s6c1_z,s6c2_x,s6c2_y,s6c2_z,s6c3_x,s6c3_y,s6c3_z,s6c4_x,s6c4_y,s6c4_z,s6c5_x,s6c5_y,s6c5_z,s6c6_x,s6c6_y,s6c6_z,s6c7_x,s6c7_y,s6c7_z,s6c8_x,s6c8_y,s6c8_z,s6c9_x,s6c9_y,s6c9_z,s6c10_x,s6c10_y,s6c10_z,s6c11_x,s6c11_y,s6c11_z,s6c12_x,s6c12_y,s6c12_z,s6c13_x,s6c13_y,s6c13_z,s6c14_x,s6c14_y,s6c14_z,s6c15_x,s6c15_y,s6c15_z,s6c16_x,s6c16_y,s6c16_z,s7c1_x,s7c1_y,s7c1_z,s7c2_x,s7c2_y,s7c2_z,s7c3_x,s7c3_y,s7c3_z,s7c4_x,s7c4_y,s7c4_z,s7c5_x,s7c5_y,s7c5_z,s7c6_x,s7c6_y,s7c6_z,s7c7_x,s7c7_y,s7c7_z,s7c8_x,s7c8_y,s7c8_z,s7c9_x,s7c9_y,s7c9_z,s7c10_x,s7c10_y,s7c10_z,s7c11_x,s7c11_y,s7c11_z,s7c12_x,s7c12_y,s7c12_z,s7c13_x,s7c13_y,s7c13_z,s7c14_x,s7c14_y,s7c14_z,s7c15_x,s7c15_y,s7c15_z,s7c16_x,s7c16_y,s7c16_z,s8c1_x,s8c1_y,s8c1_z,s8c2_x,s8c2_y,s8c2_z,s8c3_x,s8c3_y,s8c3_z,s8c4_x,s8c4_y,s8c4_z,s8c5_x,s8c5_y,s8c5_z,s8c6_x,s8c6_y,s8c6_z,s8c7_x,s8c7_y,s8c7_z,s8c8_x,s8c8_y,s8c8_z,s8c9_x,s8c9_y,s8c9_z,s8c10_x,s8c10_y,s8c10_z,s8c11_x,s8c11_y,s8c11_z,s8c12_x,s8c12_y,s8c12_z,s8c13_x,s8c13_y,s8c13_z,s8c14_x,s8c14_y,s8c14_z,s8c15_x,s8c15_y,s8c15_z,s8c16_x,s8c16_y,s8c16_z
0,-516.50635094611,775,0,-375.191866590218,826.434265976221,0,-224.808133409782,826.434265976221,0,-83.4936490538904,775,0,-1008.91386100584,1627.87482545193,0,-546.203200172983,1796.28773307274,0,-53.7967998270174,1796.28773307274,0,408.913861005838,1627.87482545193,0,-2000.02438363732,3344.52860656581,849.520333395077,-898.53525081992,3794.46208637534,857.768621834256,298.53525081992,3794.46208637534,857.768621834256,1423.41356777136,3385.03986183355,857.768621834256,-1815.54445662277,3025,2000,-826.343066131523,3385.03986183355,2000,226.343066131523,3385.03986183355,2000,1215.54445662277,3025,2000,-733.012701892219,400,0,-706.898840674687,548.099066363012,0,-631.706974084469,678.33519961321,0,-516.50635094611,775,0,-1717.82772201168,400,0,-1632.32224792007,884.92564069354,0,-1386.11904774708,1311.3620923792,0,-1008.91386100584,1627.87482545193,0,-1999.97514324967,400,549.751484288655,-1999.99025451772,1018.74585118708,568.991702374151,-1999.97962227775,1826.45227406215,641.298803554661,-2000.02438363732,3344.52860656581,849.520333395077,-2000.00786762885,400,1231.5,-2000.02335633884,1018.75789926466,1294.5,-1999.9982421829,1826.4678980177,1531.25,-1815.54445662277,3025,2000,83.4936490538904,775,0,224.808133409782,826.434265976221,0,375.191866590218,826.434265976221,0,516.50635094611,775,0,-408.913861005838,1627.87482545193,0,53.7967998270174,1796.28773307274,0,546.203200172983,1796.28773307274,0,1008.91386100584,1627.87482545193,0,-1423.41356777136,3385.03986183355,857.768621834256,-298.53525081992,3794.46208637534,857.768621834256,898.53525081992,3794.46208637534,857.768621834256,1999.97514324967,3344.44331971261,849.50296857731,-1215.54445662277,3025,2000,-226.343066131523,3385.03986183355,2000,826.343066131523,3385.03986183355,2000,1815.54445662277,3025,2000,516.50635094611,775,0,631.706974084469,678.33519961321,0,706.898840674687,548.099066363012,0,733.012701892219,400,0,1008.91386100584,1627.87482545193,0,1386.11904774708,1311.3620923792,0,1632.32224792007,884.92564069354,0,1717.82772201168,400,0,1999.97514324967,3344.44331971261,849.50296857731,1999.97962227775,1826.45227406215,641.298803554661,1999.99025451772,1018.74585118708,568.991702374151,1999.97514324967,400,549.751484288655,1815.54445662277,3025,2000,1999.9982421829,1826.4678980177,1531.25,2000.02335633884,1018.75789926466,1294.5,2000.00786762885,400,1231.5,37.7305499856458,-1000.01608815493,271.625680504233,-203.17913397427,-1000.01966608236,221.649122427266,-527.000376535583,-1000.02333949889,83.9409897104063,-844.223044438747,-819.109607030032,0.0301082485345887,13.6509965030013,-1000.03453046549,547.908182888232,-212.772500197151,-1000.01201379774,520.279111837349,-511.969908249564,-999.974002856048,465.394555667283,-1096.08644425344,-1000.00838858787,329.254601512922,-5.1607297364748,-1000.02025946563,763.751185380953,-220.191590752448,-999.968096182089,751.660399212984,-500.732053325979,-1000.00461532987,752.030358292829,-1018.85688141614,-999.979754766401,777.0968459681,-24.2959719471833,-999.975422949725,983.308460205455,-227.728818122812,-1000.04252334061,985.366768213818,-489.663897489171,-1000.01966608236,1034.01703788704,-948.408801962758,-999.997645188562,1186.04996288011,844.223044438747,-819.109607030032,0.0301082485345887,527.000376535583,-1000.02333949889,83.9409897104063,203.17913397427,-1000.01966608236,221.649122427266,-37.7305499856458,-1000.01608815493,271.625680504233,1096.08644425344,-1000.00838858787,329.254601512922,511.969908249564,-999.974002856048,465.394555667283,212.772500197151,-1000.01201379774,520.279111837349,-13.6509965030013,-1000.03453046549,547.908182888232,1018.85688141614,-999.979754766401,777.0968459681,500.732053325979,-1000.00461532987,752.030358292829,220.191590752448,-999.968096182089,751.660399212984,5.1607297364748,-1000.02025946563,763.751185380953,948.408801962758,-999.997645188562,1186.04996288011,489.663897489171,-1000.01966608236,1034.01703788704,227.728818122812,-1000.04252334061,985.366768213818,24.2959719471833,-999.975422949725,983.308460205455,-785.071088877495,-921.563799429178,0.0301082485345887,-881.865408321859,-576.09935155429,0,-881.865408321859,-223.90064844571,0,-785.071088877495,121.563799429178,0.0301082485345887,-986.68994383159,-999.994123522688,361.165515315506,-2000.03771286718,-769.775077956547,16.0675584011524,-2000.03771286718,-30.2249220434533,16.0675584011524,-1903.17388181156,757.296830952296,0,-1060.17448540396,-999.994123522688,777.917059957834,-1999.99115969846,-747.133344468387,755.273735506862,-1999.99115969846,-52.8666555316126,755.273735506862,-2000.01894919826,731.888790924581,802.665527882702,-1143.71567441794,-999.982399741859,1251.81962505538,-1999.98816612514,-724.543134576697,1493.04421076981,-1999.98816612514,-75.4568654233026,1493.04421076981,-2000.01665640492,649.189776684847,1627.53244190906,785.071088877495,121.563799429178,0.0301082485345887,881.865408321859,-223.90064844571,0,881.865408321859,-576.09935155429,0,785.071088877495,-921.563799429178,0.0301082485345887,1903.17388181156,757.296830952296,0,2000.03771286718,-30.2249220434533,16.0675584011524,2000.03771286718,-769.775077956547,16.0675584011524,986.68994383159,-999.994123522688,361.165515315506,2000.01894919826,731.888790924581,802.665527882702,1999.99115969846,-52.8666555316126,755.273735506862,1999.99115969846,-747.133344468387,755.273735506862,1060.17448540396,-999.994123522688,777.917059957834,2000.01665640492,649.189776684847,1627.53244190906,1999.98816612514,-75.4568654233026,1493.04421076981,1999.98816612514,-724.543134576697,1493.04421076981,1143.71567441794,-999.982399741859,1251.81962505538
0.103,-516.50635094611,775,0,-375.191866590218,826.434265976221,0,-224.808133409782,826.434265976221,0,-83.4936490538904,775,0,-1008.91386100584,1627.87482545193,0,-546.203200172983,1796.28773307274,0,-53.7967998270174,1796.28773307274,0,408.913861005838,1627.87482545193,0,-2000.02438363732,3344.52860656581,849.520333395077,-898.53525081992,3794.46208637534,857.768621834256,298.53525081992,3794.46208637534,857.768621834256,1423.41356777136,3385.03986183355,857.768621834256,-1815.54445662277,3025,2000,-826.343066131523,3385.03986183355,2000,226.343066131523,3385.03986183355,2000,1215.54445662277,3025,2000,-733.012701892219,400,0,-706.898840674687,548.099066363012,0,-631.706974084469,678.33519961321,0,-516.50635094611,775,0,-1717.82772201168,400,0,-1632.32224792007,884.92564069354,0,-1386.11904774708,1311.3620923792,0,-1008.91386100584,1627.87482545193,0,-1999.97514324967,400,549.751484288655,-1999.99025451772,1018.74585118708,568.991702374151,-1999.97962227775,1826.45227406215,641.298803554661,-2000.02438363732,3344.52860656581,849.520333395077,-2000.00786762885,400,1231.5,-2000.02335633884,1018.75789926466,1294.5,-1999.9982421829,1826.4678980177,1531.25,-1815.54445662277,3025,2000,83.4936490538904,775,0,224.808133409782,826.434265976221,0,375.191866590218,826.434265976221,0,516.50635094611,775,0,-408.913861005838,1627.87482545193,0,53.7967998270174,1796.28773307274,0,546.203200172983,1796.28773307274,0,1008.91386100584,1627.87482545193,0,-1423.41356777136,3385.03986183355,857.768621834256,-298.53525081992,3794.46208637534,857.768621834256,898.53525081992,3794.46208637534,857.768621834256,1999.97514324967,3344.44331971261,849.50296857731,-1215.54445662277,3025,2000,-226.343066131523,3385.03986183355,2000,826.343066131523,3385.03986183355,2000,1815.54445662277,3025,2000,516.50635094611,775,0,631.706974084469,678.33519961321,0,706.898840674687,548.099066363012,0,733.012701892219,400,0,1008.91386100584,1627.87482545193,0,1386.11904774708,1311.3620923792,0,1632.32224792007,884.92564069354,0,1717.82772201168,400,0,1999.97514324967,3344.44331971261,849.50296857731,1999.97962227775,1826.45227406215,641.298803554661,1999.99025451772,1018.74585118708,568.991702374151,1999.97514324967,400,549.751484288655,1815.54445662277,3025,2000,1999.9982421829,1826.4678980177,1531.25,2000.02335633884,1018.75789926466,1294.5,2000.00786762885,400,1231.5,42.6070872934353,-1077.56600036863,209.797527535433,-229.460154213153,-1077.63161707156,153.307458423132,-593.439216196911,-1075.66817054832,0,-844.223044438747,-819.109607030032,0.0301082485345887,15.4163788077476,-1077.63255359058,521.773144483915,-240.280765219685,-1077.58448898583,490.579676680387,-578.217654278279,-1077.60927931387,428.56725607265,-1237.82534356721,-1077.59764171963,274.846493479515,-5.82796170506935,-1077.59702076942,765.52907939222,-248.684541081391,-1077.60439966239,751.875256066236,-565.510057921317,-1077.6251740117,752.293018847409,-1150.66131437181,-1077.59614309756,780.602229778973,-27.4413989269956,-1077.64998096588,1013.513249993,-257.177658851391,-1077.63725573282,1015.80331343047,-553.001438842177,-1077.63161707156,1070.7543611293,-1071.05601995744,-1077.5887027931,1242.43948050506,844.223044438747,-819.109607030032,0.0301082485345887,593.439216196911,-1075.66817054832,0,229.460154213153,-1077.63161707156,153.307458423132,-42.6070872934353,-1077.56600036863,209.797527535433,1237.82534356721,-1077.59764171963,274.846493479515,578.217654278279,-1077.60927931387,428.56725607265,240.280765219685,-1077.58448898583,490.579676680387,-15.4163788077476,-1077.63255359058,521.773144483915,1150.66131437181,-1077.59614309756,780.602229778973,565.510057921317,-1077.6251740117,752.293018847409,248.684541081391,-1077.60439966239,751.875256066236,5.82796170506935,-1077.59702076942,765.52907939222,1071.05601995744,-1077.5887027931,1242.43948050506,553.001438842177,-1077.63161707156,1070.7543611293,257.177658851391,-1077.63725573282,1015.80331343047,27.4413989269956,-1077.64998096588,1013.513249993,-785.071088877495,-921.563799429178,0.0301082485345887,-881.865408321859,-576.09935155429,0,-881.865408321859,-223.90064844571,0,-785.071088877495,121.563799429178,0.0301082485345887,-1114.30778145806,-1077.59697446005,310.873915162633,-2000.03771286718,-769.775077956547,16.0675584011524,-2000.03771286718,-30.2249220434533,16.0675584011524,-1903.17388181156,757.296830952296,0,-1197.29676599458,-1077.59697446005,781.527834393086,-1999.99115969846,-747.133344468387,755.273735506862,-1999.99115969846,-52.8666555316126,755.273735506862,-2000.01894919826,731.888790924581,802.665527882702,-1291.71525613209,-1077.62157719113,1316.75630142117,-1999.98816612514,-724.543134576697,1493.04421076981,-1999.98816612514,-75.4568654233026,1493.04421076981,-2000.01665640492,649.189776684847,1627.53244190906,785.071088877495,121.563799429178,0.0301082485345887,881.865408321859,-223.90064844571,0,881.865408321859,-576.09935155429,0,785.071088877495,-921.563799429178,0.0301082485345887,1903.17388181156,757.296830952296,0,2000.03771286718,-30.2249220434533,16.0675584011524,2000.03771286718,-769.775077956547,16.0675584011524,1114.30778145806,-1077.59697446005,310.873915162633,2000.01894919826,731.888790924581,802.665527882702,1999.99115969846,-52.8666555316126,755.273735506862,1999.99115969846,-747.133344468387,755.273735506862,1197.29676599458,-1077.59697446005,781.527834393086,2000.01665640492,649.189776684847,1627.53244190906,1999.98816612514,-75.4568654233026,1493.04421076981,1999.98816612514,-724.543134576697,1493.04421076981,1291.71525613209,-1077.62157719113,1316.75630142117
0.207,-516.50635094611,775,0,-375.191866590218,826.434265976221,0,-224.808133409782,826.434265976221,0,-83.4936490538904,775,0,-1008.91386100584,1627.87482545193,0,-546.203200172983,1796.28773307274,0,-53.7967998270174,1796.28773307274,0,408.913861005838,1627.87482545193,0,-2000.02438363732,3344.52860656581,849.520333395077,-898.53525081992,3794.46208637534,857.768621834256,298.53525081992,3794.46208637534,857.768621834256,1423.41356777136,3385.03986183355,857.768621834256,-1815.54445662277,3025,2000,-826.343066131523,3385.03986183355,2000,226.343066131523,3385.03986183355,2000,1215.54445662277,3025,2000,-733.012701892219,400,0,-706.898840674687,548.099066363012,0,-631.706974084469,678.33519961321,0,-516.50635094611,775,0,-1717.82772201168,400,0,-1632.32224792007,884.92564069354,0,-1386.11904774708,1311.3620923792,0,-1008.91386100584,1627.87482545193,0,-1999.97514324967,400,549.751484288655,-1999.99025451772,1018.74585118708,568.991702374151,-1999.97962227775,1826.45227406215,641.298803554661,-2000.02438363732,3344.52860656581,849.520333395077,-2000.00786762885,400,1231.5,-2000.02335633884,1018.75789926466,1294.5,-1999.9982421829,1826.4678980177,1531.25,-1815.54445662277,3025,2000,83.4936490538904,775,0,224.808133409782,826.434265976221,0,375.191866590218,826.434265976221,0,516.50635094611,775,0,-408.913861005838,1627.87482545193,0,53.7967998270174,1796.28773307274,0,546.203200172983,1796.28773307274,0,1008.91386100584,1627.87482545193,0,-1423.41356777136,3385.03986183355,857.768621834256,-298.53525081992,3794.46208637534,857.768621834256,898.53525081992,3794.46208637534,857.768621834256,1999.97514324967,3344.44331971261,849.50296857731,-1215.54445662277,3025,2000,-226.343066131523,3385.03986183355,2000,826.343066131523,3385.03986183355,2000,1815.54445662277,3025,2000,516.50635094611,775,0,631.706974084469,678.33519961321,0,706.898840674687,548.099066363012,0,733.012701892219,400,0,1008.91386100584,1627.87482545193,0,1386.11904774708,1311.3620923792,0,1632.32224792007,884.92564069354,0,1717.82772201168,400,0,1999.97514324967,3344.44331971261,849.50296857731,1999.97962227775,1826.45227406215,641.298803554661,1999.99025451772,1018.74585118708,568.991702374151,1999.97514324967,400,549.751484288655,1815.54445662277,3025,2000,1999.9982421829,1826.4678980177,1531.25,2000.02335633884,1018.75789926466,1294.5,2000.00786762885,400,1231.5,47.4688918601136,-1154.88162281733,148.156166569559,-255.642651414589,-1154.95261416764,85.2219955961446,-593.439216196911,-1075.66817054832,0,-844.223044438747,-819.109607030032,0.0301082485345887,17.1752945106451,-1154.94633487273,495.733838821006,-267.694716190712,-1154.89100140185,460.982068158249,-644.160111154788,-1154.88678952073,391.909667536057,-1379.06545496551,-1154.9138534914,220.629850928924,-6.49261416863064,-1154.87387191353,767.300100101896,-277.074131251946,-1154.95907205388,752.089333511315,-630.031769719047,-1154.9386286038,752.554640191092,-1281.94886719824,-1154.90815343526,784.093866986666,-30.5717399260894,-1154.95199913543,1043.57317268324,-286.49324690699,-1154.88088073863,1046.10213672306,-616.101538615603,-1154.95261416764,1107.35396244752,-1193.30938047623,-1154.93059194033,1298.64791425837,844.223044438747,-819.109607030032,0.0301082485345887,593.439216196911,-1075.66817054832,0,255.642651414589,-1154.95261416764,85.2219955961446,-47.4688918601136,-1154.88162281733,148.156166569559,1379.06545496551,-1154.9138534914,220.629850928924,644.160111154788,-1154.88678952073,391.909667536057,267.694716190712,-1154.89100140185,460.982068158249,-17.1752945106451,-1154.94633487273,495.733838821006,1281.94886719824,-1154.90815343526,784.093866986666,630.031769719047,-1154.9386286038,752.554640191092,277.074131251946,-1154.95907205388,752.089333511315,6.49261416863064,-1154.87387191353,767.300100101896,1193.30938047623,-1154.93059194033,1298.64791425837,616.101538615603,-1154.95261416764,1107.35396244752,286.49324690699,-1154.88088073863,1046.10213672306,30.5717399260894,-1154.95199913543,1043.57317268324,-785.071088877495,-921.563799429178,0.0301082485345887,-881.865408321859,-576.09935155429,0,-881.865408321859,-223.90064844571,0,-785.071088877495,121.563799429178,0.0301082485345887,-1241.43976437276,-1154.90438307151,260.773780492575,-2000.03771286718,-769.775077956547,16.0675584011524,-2000.03771286718,-30.2249220434533,16.0675584011524,-1903.17388181156,757.296830952296,0,-1333.89700744589,-1154.90438307151,785.124862225158,-1999.99115969846,-747.133344468387,755.273735506862,-1999.99115969846,-52.8666555316126,755.273735506862,-2000.01894919826,731.888790924581,802.665527882702,-1439.05449392338,-1154.9143444789,1381.40324359235,-1999.98816612514,-724.543134576697,1493.04421076981,-1999.98816612514,-75.4568654233026,1493.04421076981,-2000.01665640492,649.189776684847,1627.53244190906,785.071088877495,121.563799429178,0.0301082485345887,881.865408321859,-223.90064844571,0,881.865408321859,-576.09935155429,0,785.071088877495,-921.563799429178,0.0301082485345887,1903.17388181156,757.296830952296,0,2000.03771286718,-30.2249220434533,16.0675584011524,2000.03771286718,-769.775077956547,16.0675584011524,1241.43976437276,-1154.90438307151,260.773780492575,2000.01894919826,731.888790924581,802.665527882702,1999.99115969846,-52.8666555316126,755.273735506862,1999.99115969846,-747.133344468387,755.273735506862,1333.89700744589,-1154.90438307151,785.124862225158,2000.01665640492,649.189776684847,1627.53244190906,1999.98816612514,-75.4568654233026,1493.04421076981,1999.98816612514,-724.543134576697,1493.04421076981,1439.05449392338,-1154.9143444789,1381.40324359235
0.308,-516.50635094611,775,0,-375.191866590218,826.434265976221,0,-224.808133409782,826.434265976221,0,-83.4936490538904,775,0,-1008.91386100584,1627.87482545193,0,-546.203200172983,1796.28773307274,0,-53.7967998270174,1796.28773307274,0,408.913861005838,1627.87482545193,0,-2000.02438363732,3344.52860656581,849.520333395077,-898.53525081992,3794.46208637534,857.768621834256,298.53525081992,3794.46208637534,857.768621834256,1423.41356777136,3385.03986183355,857.768621834256,-1815.54445662277,3025,2000,-826.343066131523,3385.03986183355,2000,226.343066131523,3385.03986183355,2000,1215.54445662277,3025,2000,-733.012701892219,400,0,-706.898840674687,548.099066363012,0,-631.706974084469,678.33519961321,0,-516.50635094611,775,0,-1717.82772201168,400,0,-1632.32224792007,884.92564069354,0,-1386.11904774708,1311.3620923792,0,-1008.91386100584,1627.87482545193,0,-1999.97514324967,400,549.751484288655,-1999.99025451772,1018.74585118708,568.991702374151,-1999.97962227775,1826.45227406215,641.298803554661,-2000.02438363732,3344.52860656581,849.520333395077,-2000.00786762885,400,1231.5,-2000.02335633884,1018.75789926466,1294.5,-1999.9982421829,1826.4678980177,1531.25,-1815.54445662277,3025,2000,83.4936490538904,775,0,224.808133409782,826.434265976221,0,375.191866590218,826.434265976221,0,516.50635094611,775,0,-408.913861005838,1627.87482545193,0,53.7967998270174,1796.28773307274,0,546.203200172983,1796.28773307274,0,1008.91386100584,1627.87482545193,0,-1423.41356777136,3385.03986183355,857.768621834256,-298.53525081992,3794.46208637534,857.768621834256,898.53525081992,3794.46208637534,857.768621834256,1999.97514324967,3344.44331971261,849.50296857731,-1215.54445662277,3025,2000,-226.343066131523,3385.03986183355,2000,826.343066131523,3385.03986183355,2000,1815.54445662277,3025,2000,516.50635094611,775,0,631.706974084469,678.33519961321,0,706.898840674687,548.099066363012,0,733.012701892219,400,0,1008.91386100584,1627.87482545193,0,1386.11904774708,1311.3620923792,0,1632.32224792007,884.92564069354,0,1717.82772201168,400,0,1999.97514324967,3344.44331971261,849.50296857731,1999.97962227775,1826.45227406215,641.298803554661,1999.99025451772,1018.74585118708,568.991702374151,1999.97514324967,400,549.751484288655,1815.54445662277,3025,2000,1999.9982421829,1826.4678980177,1531.25,2000.02335633884,1018.75789926466,1294.5,2000.00786762885,400,1231.5,52.242299980125,-1230.79150667605,87.6355576212462,-281.332533428792,-1230.81884179812,18.4175386548957,-593.439216196911,-1075.66817054832,0,-844.223044438747,-819.109607030032,0.0301082485345887,18.901877204298,-1230.83890694013,470.173196865135,-294.605658887042,-1230.77904570015,431.927535021838,-708.942469252915,-1230.80478797395,355.896981020015,-1517.64536414795,-1230.77384467653,167.434357620015,-7.14522894203687,-1230.75114231246,769.039045404152,-304.912467244432,-1230.81171197175,752.2992541128,-693.336090728141,-1230.79333876962,752.811325283007,-1410.8243127549,-1230.79973313684,787.521353379519,-33.641737002309,-1230.76385791859,1073.05362698427,-315.309137438914,-1230.80785304548,1075.88450280044,-678.014430491128,-1230.81884179812,1143.26495414544,-1313.19959613963,-1230.77747034373,1353.76984478192,844.223044438747,-819.109607030032,0.0301082485345887,593.439216196911,-1075.66817054832,0,281.332533428792,-1230.81884179812,18.4175386548957,-52.242299980125,-1230.79150667605,87.6355576212462,1517.64536414795,-1230.77384467653,167.434357620015,708.942469252915,-1230.80478797395,355.896981020015,294.605658887042,-1230.77904570015,431.927535021838,-18.901877204298,-1230.83890694013,470.173196865135,1410.8243127549,-1230.79973313684,787.521353379519,693.336090728141,-1230.79333876962,752.811325283007,304.912467244432,-1230.81171197175,752.2992541128,7.14522894203687,-1230.75114231246,769.039045404152,1313.19959613963,-1230.77747034373,1353.76984478192,678.014430491128,-1230.81884179812,1143.26495414544,315.309137438914,-1230.80785304548,1075.88450280044,33.641737002309,-1230.76385791859,1073.05362698427,-785.071088877495,-921.563799429178,0.0301082485345887,-881.865408321859,-576.09935155429,0,-881.865408321859,-223.90064844571,0,-785.071088877495,121.563799429178,0.0301082485345887,-1366.22344951388,-1230.7838204411,211.599062322792,-2000.03771286718,-769.775077956547,16.0675584011524,-2000.03771286718,-30.2249220434533,16.0675584011524,-1903.17388181156,757.296830952296,0,-1467.97405972389,-1230.7838204411,788.65544814186,-1999.99115969846,-747.133344468387,755.273735506862,-1999.99115969846,-52.8666555316126,755.273735506862,-2000.01894919826,731.888790924581,802.665527882702,-1583.6698130328,-1230.77816985041,1444.85503221078,-1999.98816612514,-724.543134576697,1493.04421076981,-1999.98816612514,-75.4568654233026,1493.04421076981,-2000.01665640492,649.189776684847,1627.53244190906,785.071088877495,121.563799429178,0.0301082485345887,881.865408321859,-223.90064844571,0,881.865408321859,-576.09935155429,0,785.071088877495,-921.563799429178,0.0301082485345887,1903.17388181156,757.296830952296,0,2000.03771286718,-30.2249220434533,16.0675584011524,2000.03771286718,-769.775077956547,16.0675584011524,1366.22344951388,-1230.7838204411,211.599062322792,2000.01894919826,731.888790924581,802.665527882702,1999.99115969846,-52.8666555316126,755.273735506862,1999.99115969846,-747.133344468387,755.273735506862,1467.97405972389,-1230.7838204411,788.65544814186,2000.01665640492,649.189776684847,1627.53244190906,1999.98816612514,-75.4568654233026,1493.04421076981,1999.98816612514,-724.543134576697,1493.04421076981,1583.6698130328,-1230.77816985041,1444.85503221078
