local_time_s,sid,cell,valid,x_mm,y_mm,z_mm,target_status,sensor_ts_ms
1771961178.259,1,14,1,348.20,410.90,447.10,5,2668688
1771961178.259,1,15,1,334.30,310.70,463.60,5,2668688
1771961178.259,2,0,1,1531.90,852.60,1278.70,4,2668722
1771961178.259,2,1,1,487.10,289.40,796.10,5,2668722
1771961178.259,2,2,1,530.10,162.20,814.10,255,2668722
1771961178.259,2,3,1,2641.50,-855.00,1776.20,5,2668722
1771961178.259,2,4,1,437.60,399.30,662.00,5,2668722
1771961178.259,2,5,1,488.40,289.60,664.70,5,2668722
1771961178.259,2,6,1,538.50,161.00,671.40,255,2668722
1771961178.259,2,7,1,2746.80,-898.60,991.00,5,2668722
1771961178.259,2,8,1,402.80,384.90,549.50,5,2668722
1771961178.259,2,9,1,494.30,290.30,541.00,5,2668722
1771961178.259,2,10,1,512.00,164.50,538.60,255,2668722
1771961178.259,2,11,1,2723.90,-889.10,218.70,5,2668722
1771961178.259,2,12,1,363.40,368.60,451.70,255,2668722
1771961178.259,2,13,1,1214.30,385.10,106.50,4,2668722
1771961178.259,2,14,1,431.20,175.20,433.70,255,2668722
1771961178.259,2,15,1,1088.10,-211.60,126.80,5,2668722
1771961178.259,3,0,1,1161.50,-711.90,93.90,255,2671234
1771961178.259,3,1,1,1286.70,-407.40,76.30,10,2671234
1771961178.259,3,2,1,1140.10,-94.50,137.50,255,2671234
1771961178.259,3,3,1,1045.40,181.20,145.90,5,2671234
1771961178.259,3,4,1,2656.10,-1331.00,228.40,5,2671234
1771961178.259,3,5,1,2889.80,-618.40,222.90,5,2671234
1771961178.259,3,6,1,3042.10,155.90,202.70,255,2671234
1771961178.259,3,7,1,2277.80,691.70,282.30,255,2671234
1771961178.259,3,8,1,2180.70,-1134.10,910.40,5,2671234
1771961178.259,3,9,1,2965.40,-628.40,993.70,5,2671234
1771961178.259,3,10,1,3072.60,159.90,1007.90,10,2671234
1771961178.259,3,11,1,2300.70,701.20,927.50,10,2671234
1771961178.259,3,12,1,2614.20,-1313.60,1763.90,9,2671234
1771961178.259,3,13,1,2863.10,-614.90,1788.80,5,2671234
1771961178.259,3,14,1,2948.30,143.50,1824.40,5,2671234
1771961178.259,3,15,1,695.40,36.20,903.70,5,2671234
1771961178.259,4,0,1,427.40,-836.50,312.40,5,2671263
1771961178.259,4,1,1,642.10,-772.10,268.00,5,2671263
1771961178.259,4,2,1,765.60,-596.50,260.00,255,2671263
1771961178.259,4,3,1,1004.80,-411.70,183.40,5,2671263
1771961178.259,4,4,1,469.60,-891.30,501.70,5,2671263
1771961178.259,4,5,1,668.60,-792.40,492.30,5,2671263
1771961178.259,4,6,1,786.80,-605.30,491.10,255,2671263
1771961178.259,4,7,1,926.90,-401.40,480.20,255,2671263
1771961178.259,4,8,1,471.40,-893.70,705.20,5,2671263
1771961178.259,4,9,1,687.50,-806.90,717.30,5,2671263
1771961178.259,4,10,1,804.20,-612.50,717.90,255,2671263
1771961178.259,4,11,1,859.10,-392.50,717.30,255,2671263
1771961178.259,4,12,1,455.00,-872.40,912.80,5,2671263
1771961178.259,4,13,1,664.10,-789.00,950.00,5,2671263
1771961178.259,4,14,1,747.70,-589.10,938.50,255,2671263
1771961178.259,4,15,1,2754.30,-642.00,1754.00,5,2671263
1771961178.259,5,0,1,-75.40,-1368.70,1662.50,255,2645219
1771961178.259,5,1,1,-109.10,-3879.40,2191.70,255,2645219
1771961178.259,5,2,1,-643.20,-537.10,1440.00,255,2645219
1771961178.259,5,3,0,0.00,0.00,0.00,255,2645219
1771961178.259,5,4,1,-226.00,-936.40,1304.70,255,2645219
1771961178.259,5,5,1,-86.90,-3870.70,1171.50,255,2645219
1771961178.259,5,6,1,-1052.00,-3644.90,1181.10,255,2645219
1771961178.259,5,7,1,-2070.30,-3685.60,1214.00,255,2645219
1771961178.259,5,8,1,-228.30,-888.40,1063.70,5,2645219
1771961178.259,5,9,1,-74.30,-3788.20,154.50,255,2645219
1771961178.259,5,10,1,-1005.00,-3137.80,360.40,255,2645219
1771961178.259,5,11,1,-2263.80,-3956.60,60.30,255,2645219
1771961178.259,5,12,1,-234.90,-828.30,814.70,5,2645219
1771961178.259,5,13,1,-488.90,-723.60,910.10,255,2645219
1771961178.259,5,14,1,-874.80,-2077.30,41.90,255,2645219
1771961178.259,5,15,1,-1416.80,-1886.60,96.90,255,2645219
1771961178.312,6,0,1,-1708.10,-1336.10,1731.80,255,2645247
1771961178.312,6,1,1,-4133.60,-2648.90,2308.90,255,2645247
1771961178.312,6,2,1,-1985.50,-577.90,1657.60,255,2645247
1771961178.312,6,3,1,-1049.90,-74.30,1429.10,255,2645247
1771961178.312,6,4,1,-2728.60,-2705.90,1229.60,255,2645247
1771961178.312,6,5,1,-3421.70,-2136.80,1186.10,255,2645247
1771961178.312,6,6,1,-1105.30,-202.80,1312.60,255,2645247
