local_time_s,sid,cell,valid,x_mm,y_mm,z_mm,target_status,sensor_ts_ms
1771961035.670,4,13,1,2363.80,-2093.20,1837.40,255,2528702
1771961035.670,4,14,1,2605.90,-1358.80,1771.60,9,2528702
1771961035.670,4,15,1,2582.10,-619.30,1682.00,5,2528702
1771961035.721,5,0,1,-188.60,-1078.50,1589.40,5,2502641
1771961035.721,5,1,1,-433.50,-1274.10,1605.80,5,2502641
1771961035.721,5,2,1,-1048.40,-3791.30,2171.90,255,2502641
1771961035.721,5,3,1,-1818.80,-3230.90,2132.00,255,2502641
1771961035.721,5,4,1,-146.40,-1130.60,1298.30,5,2502641
1771961035.721,5,5,1,-472.40,-919.50,1297.10,5,2502641
1771961035.721,5,6,1,-739.60,-1253.30,1282.90,255,2502641
1771961035.721,5,7,1,-1920.10,-3319.50,1226.10,255,2502641
1771961035.721,5,8,1,-131.60,-1112.60,990.40,5,2502641
1771961035.721,5,9,1,-468.60,-907.70,1066.30,5,2502641
1771961035.721,5,10,1,-685.40,-802.80,1099.50,255,2502641
1771961035.721,5,11,1,-1061.90,-1170.70,971.40,255,2502641
1771961035.721,5,12,1,-128.80,-1060.60,657.20,5,2502641
1771961035.721,5,13,1,-466.40,-879.90,809.90,5,2502641
1771961035.721,5,14,1,-683.40,-751.20,892.40,255,2502641
1771961035.721,5,15,1,-1392.80,-1833.90,132.60,255,2502641
1771961035.721,6,0,1,-2450.80,-2262.90,2010.80,255,2502669
1771961035.721,6,1,1,-4022.30,-2564.70,2277.70,255,2502669
1771961035.721,6,2,1,-2542.90,-813.40,1792.60,255,2502669
1771961035.721,6,3,1,-1710.10,-175.40,1585.90,255,2502669
1771961035.721,6,4,1,-2861.20,-2877.50,1223.00,255,2502669
1771961035.721,6,5,1,-3846.10,-2461.80,1163.60,255,2502669
1771961035.721,6,6,1,-3894.60,-1361.40,1185.20,255,2502669
1771961035.721,6,7,1,-3383.60,-382.20,1249.20,255,2502669
1771961035.721,6,8,1,-2320.40,-2259.90,492.30,255,2502669
1771961035.721,6,9,1,-3035.60,-1864.60,385.80,255,2502669
1771961035.721,6,10,1,-4159.30,-1446.10,144.00,255,2502669
1771961035.721,6,11,1,-2156.40,-188.90,877.40,5,2502669
1771961035.721,6,12,1,-1748.50,-1558.70,162.60,10,2502669
1771961035.721,6,13,1,-3297.80,-2099.00,-807.50,255,2502669
1771961035.721,6,14,1,-2203.80,-634.70,269.70,255,2502669
1771961035.721,6,15,1,-1832.90,-125.90,598.90,5,2502669
1771961035.721,1,0,1,133.30,440.40,693.90,5,2526220
1771961035.721,1,1,1,170.80,397.70,692.40,5,2526220
1771961035.721,1,2,1,189.50,345.20,688.20,5,2526220
1771961035.721,1,3,1,204.30,293.60,688.60,5,2526220
1771961035.721,1,4,1,141.80,451.50,633.90,5,2526220
1771961035.721,1,5,1,170.70,397.70,631.60,5,2526220
1771961035.721,1,6,1,190.50,345.60,630.40,5,2526220
1771961035.721,1,7,1,216.30,295.20,632.00,5,2526220
1771961035.721,1,8,1,648.20,1111.50,463.10,5,2526220
1771961035.721,1,9,1,773.20,860.00,474.90,5,2526220
1771961035.721,1,10,1,865.60,625.20,479.90,5,2526220
1771961035.721,1,11,1,234.90,297.60,572.10,5,2526220
1771961035.721,1,12,1,606.30,1056.80,190.70,5,2526220
1771961035.721,1,13,1,765.20,853.90,203.70,5,2526220
1771961035.721,1,14,1,835.60,612.80,228.60,5,2526220
1771961035.721,1,15,1,224.40,296.20,509.50,255,2526220
