local_time_s,sid,cell,valid,x_mm,y_mm,z_mm,target_status,sensor_ts_ms
1771900220.221,2,15,1,1592.70,872.70,86.50,5,1441755
1771900220.221,3,0,1,1398.90,-792.40,1325.20,255,1445159
1771900220.221,3,1,1,1693.40,-468.20,1409.00,255,1445159
1771900220.221,3,2,1,1629.30,-60.90,1382.30,5,1445159
1771900220.221,3,3,1,1512.40,318.80,1376.10,4,1445159
1771900220.221,3,4,1,2516.00,-1255.20,1091.50,255,1445159
1771900220.221,3,5,1,899.70,-363.70,853.60,255,1445159
1771900220.221,3,6,1,2034.00,-7.60,1004.20,255,1445159
1771900220.221,3,7,1,1323.40,240.50,921.60,5,1445159
1771900220.221,3,8,1,1676.00,-907.20,526.80,5,1445159
1771900220.221,3,9,1,851.50,-357.40,651.40,255,1445159
1771900220.221,3,10,1,694.20,-184.00,672.30,5,1445159
1771900220.221,3,11,1,1960.00,504.20,486.30,5,1445159
1771900220.221,3,12,1,710.90,-507.50,481.80,10,1445159
1771900220.221,3,13,1,729.80,-341.40,492.10,5,1445159
1771900220.221,3,14,1,713.30,-181.50,499.00,5,1445159
1771900220.221,3,15,1,1970.80,508.60,-83.00,5,1445159
1771900220.221,1,0,1,1955.50,542.50,1523.90,255,1441771
1771900220.221,1,1,1,2809.90,1420.30,1963.60,255,1441771
1771900220.221,1,2,1,1758.10,1569.50,1614.20,255,1441771
1771900220.221,1,3,1,1239.40,1781.20,1523.50,5,1441771
1771900220.221,1,4,1,2105.90,562.30,1015.40,255,1441771
1771900220.221,1,5,1,1428.80,848.20,938.40,255,1441771
1771900220.221,1,6,1,1828.10,1623.20,1035.80,255,1441771
1771900220.221,1,7,1,735.90,1125.10,886.50,5,1441771
1771900220.221,1,8,1,2908.00,667.90,376.60,255,1441771
1771900220.221,1,9,1,2541.80,1309.20,401.60,255,1441771
1771900220.221,1,10,1,1933.50,1704.10,445.30,10,1441771
1771900220.221,1,11,1,1303.30,1864.50,489.40,5,1441771
1771900220.221,1,12,1,1565.30,491.20,137.80,255,1441771
1771900220.221,1,13,1,1469.00,864.80,136.20,255,1441771
1771900220.221,1,14,1,1188.60,1132.50,181.80,255,1441771
1771900220.221,1,15,1,943.00,1395.00,176.80,255,1441771
1771900220.221,4,0,1,695.40,-476.90,409.60,5,1445211
1771900220.221,4,1,1,671.10,-642.00,458.30,5,1445211
1771900220.221,4,2,1,909.00,-1103.80,366.30,255,1445211
1771900220.221,4,3,1,770.70,-1389.60,434.70,255,1445211
1771900220.221,4,4,1,772.70,-431.30,570.80,5,1445211
1771900220.221,4,5,1,721.80,-594.60,633.00,255,1445211
1771900220.221,4,6,1,3190.30,-2853.60,434.10,255,1445211
1771900220.221,4,7,1,1874.90,-2708.20,770.60,255,1445211
1771900220.221,4,8,1,774.40,-373.30,744.50,5,1445211
1771900220.221,4,9,1,753.80,-541.00,804.00,5,1445211
1771900220.221,4,10,1,3427.50,-2582.30,1432.30,255,1445211
1771900220.221,4,11,1,1972.10,-2435.40,1490.20,255,1445211
1771900220.221,4,12,1,777.20,-316.30,915.40,5,1445211
1771900220.221,4,13,1,760.70,-475.90,978.50,5,1445211
1771900220.221,4,14,1,3347.50,-2090.40,2371.50,255,1445211
1771900220.221,4,15,1,2879.20,-2913.40,2839.60,255,1445211
1771900220.221,2,0,1,1787.30,-432.60,1499.40,255,1441823
1771900220.221,2,1,1,1993.00,13.00,1534.20,255,1441823
1771900220.221,2,2,1,2076.30,518.70,1569.00,5,1441823
1771900220.221,2,3,1,1939.20,1016.20,1567.50,5,1441823
1771900220.221,2,4,1,1153.00,-169.90,897.30,5,1441823
1771900220.221,2,5,1,1426.60,87.60,923.60,5,1441823
1771900220.221,2,6,1,2261.10,543.00,1034.40,255,1441823
1771900220.221,2,7,1,2192.60,1121.20,1045.50,255,1441823
1771900220.221,2,8,1,1152.10,-169.50,601.40,5,1441823
1771900220.221,2,9,1,1317.40,102.00,589.50,5,1441823
1771900220.221,2,10,1,1365.60,425.10,583.10,5,1441823
1771900220.221,2,11,1,1142.00,686.00,602.80,255,1441823
1771900220.221,2,12,1,1124.10,-157.90,296.60,5,1441823
1771900220.221,2,13,1,1927.00,21.70,-8.00,255,1441823
1771900220.221,2,14,1,1703.50,469.60,85.30,255,1441823
1771900220.221,2,15,1,1566.20,861.70,98.40,5,1441823
1771900220.221,3,0,1,1398.90,-792.40,1325.20,255,1445226
1771900220.221,3,1,1,1693.40,-468.20,1409.00,255,1445226
1771900220.221,3,2,1,1641.20,-59.30,1387.20,5,1445226
1771900220.221,3,3,1,1844.50,456.30,1525.00,4,1445226
1771900220.221,3,4,1,2516.00,-1255.20,1091.50,255,1445226
1771900220.221,3,5,1,899.70,-363.70,853.60,255,1445226
1771900220.221,3,6,1,2034.00,-7.60,1004.20,255,1445226
1771900220.221,3,7,1,1318.80,238.60,920.90,5,1445226
1771900220.221,3,8,1,1772.20,-947.10,513.00,5,1445226
