local_time_s,sid,cell,valid,x_mm,y_mm,z_mm,target_status,sensor_ts_ms
1771906539.186,1,10,1,1000.00,436.80,601.60,5,7754748
1771906539.186,1,15,1,521.10,353.70,574.00,5,7754748
1771906539.186,1,1,1,354.50,492.50,881.30,5,7754748
1771906539.186,1,2,1,442.20,439.50,902.00,5,7754748
1771906539.186,1,3,1,551.30,357.70,937.20,5,7754748
1771906539.186,1,4,1,284.50,536.80,788.80,5,7754748
1771906539.186,1,5,1,366.70,501.80,793.30,5,7754748
1771906539.186,1,6,1,449.70,442.60,798.90,5,7754748
1771906539.186,1,7,1,563.60,359.30,810.60,5,7754748
1771906539.186,1,1,1,363.30,499.20,885.90,5,7754748
1771906539.186,1,2,1,455.80,445.20,908.10,5,7754748
1771906539.186,1,3,1,570.60,360.20,945.20,5,7754748
1771906539.186,1,4,1,289.90,543.90,790.00,5,7754748
1771906539.186,1,5,1,376.10,509.10,794.90,5,7754748
1771906539.186,1,6,1,464.30,448.70,801.00,5,7754748
1771906539.186,1,13,1,364.70,500.40,611.90,5,7754748
1771906539.186,1,15,1,565.10,359.50,555.70,5,7754748
1771906539.186,1,15,1,558.70,358.60,558.30,5,7754815
1771906539.300,2,0,1,719.50,511.00,1020.60,5,7754831
1771906539.300,2,1,1,750.90,344.20,1015.30,255,7754831
1771906539.300,2,2,1,760.10,175.30,1019.10,255,7754831
1771906539.300,2,7,1,762.80,-8.30,841.70,255,7754831
1771906539.300,2,8,1,800.40,544.50,651.50,5,7754831
1771906539.300,2,9,1,710.00,338.80,670.20,255,7754831
1771906539.300,2,10,1,659.80,188.50,676.90,255,7754831
1771906539.300,2,11,1,641.00,42.20,674.20,255,7754831
1771906539.300,2,12,1,736.50,518.10,470.30,5,7754831
1771906539.300,2,13,1,1517.60,445.10,163.00,255,7754831
1771906539.300,2,14,1,646.50,190.30,527.00,255,7754831
1771906539.300,2,15,1,1379.30,-263.60,182.20,255,7754831
1771906539.300,4,2,1,1201.80,-754.20,256.00,5,7758276
1771906539.300,4,3,1,1401.40,-469.60,206.30,5,7758276
1771906539.300,4,7,1,1478.70,-479.80,566.40,9,7758276
1771906539.300,4,8,1,1215.20,-1749.70,990.10,5,7758276
1771906539.300,4,9,1,1652.70,-1488.70,1006.70,5,7758276
1771906539.300,4,10,1,1190.70,-749.60,904.50,5,7758276
1771906539.300,4,11,1,1466.90,-478.20,930.60,9,7758276
1771906539.300,4,12,1,1139.80,-1651.50,1455.70,5,7758276
1771906539.300,4,13,1,1507.40,-1377.20,1483.30,5,7758276
1771906539.300,4,14,1,1136.10,-727.00,1213.10,5,7758276
1771906539.300,4,15,1,1350.10,-462.80,1270.90,5,7758276
1771906539.300,4,11,1,1475.80,-479.40,931.80,9,7758276
1771906539.300,4,12,1,1147.70,-1661.80,1461.10,5,7758276
1771906539.300,4,15,1,1384.00,-467.30,1285.10,5,7758276
1771906539.407,7,14,1,-503.90,137.50,1364.90,5,1770
1771906539.407,7,4,1,-491.30,643.70,1146.60,5,1770
1771906539.407,7,5,1,-477.20,167.60,1285.30,5,1770
1771906539.407,7,0,1,-473.90,599.80,977.50,5,1770
1771906539.407,7,2,1,-502.70,131.50,1247.80,5,1770
1771906539.407,7,3,1,-571.60,134.00,1218.00,5,1770
1771906539.407,7,4,1,-493.00,658.00,1142.20,5,1770
1771906539.407,7,5,1,-483.60,183.50,1279.90,5,1770
1771906539.407,7,6,1,-512.70,146.00,1285.60,5,1770
1771906539.407,7,7,1,-562.80,132.30,1279.70,5,1770
1771906539.407,7,8,1,-505.30,663.30,1313.80,5,1770
1771906539.407,7,9,1,-713.10,733.10,1301.20,5,1770
1771906539.407,7,10,1,-523.00,161.00,1326.30,5,1770
1771906539.407,7,11,1,-554.40,129.90,1328.30,5,1770
1771906539.407,7,12,1,-513.50,642.20,1480.10,5,1770
1771906539.407,7,13,1,-718.40,733.90,1505.10,5,1770
1771906539.407,7,14,1,-524.50,164.70,1372.50,5,1770
1771906539.407,7,15,1,-542.20,124.00,1370.50,5,1770
1771906539.408,8,7,1,-566.40,581.00,1164.10,5,1798
1771906539.408,8,12,1,-131.50,605.40,1470.20,5,1798
1771906539.408,8,0,1,-106.00,581.70,981.70,5,1798
1771906539.408,8,1,1,-266.60,591.90,994.30,5,1798
1771906539.408,8,2,1,-417.50,580.20,1001.80,5,1798
1771906539.408,8,3,1,-560.00,538.30,1098.16,5,1798
1771906539.408,8,6,1,-418.20,613.20,1159.30,5,1798
1771906539.408,8,7,1,-564.10,575.70,1165.80,5,1798
1771906539.408,8,8,1,-113.00,623.40,1315.00,5,1798
1771906539.408,8,9,1,-268.40,633.60,1309.20,5,1798
1771906539.408,8,0,1,-106.00,581.70,981.70,5,1798
1771906539.408,8,1,1,-266.80,590.30,995.30,5,1798
1771906539.408,8,2,1,-416.50,572.70,1006.60,5,1798
1771906539.408,8,3,1,-558.60,535.20,1013.20,5,1798
1771906539.408,8,4,1,-104.60,615.30,1152.90,5,1798
1771906539.408,8,0,1,-95.80,604.10,966.50,5,1798
1771906539.408,8,1,1,-266.00,596.10,991.60,5,1798
1771906539.408,8,2,1,-416.70,574.40,1005.50,5,1798
1771906539.408,8,3,1,-556.40,530.60,1016.30,5,1798
1771906539.408,8,4,1,-97.00,632.80,1147.10,5,1798
1771906539.408,8,5,1,-264.60,634.90,1152.50,5,1798
1771906539.408,8,6,1,-417.70,609.40,1160.50,5,1798
1771906539.408,8,7,1,-559.90,566.00,1169.00,5,1798
1771906539.408,8,8,1,-103.10,647.40,1314.20,5,1798
1771906539.408,8,9,1,-266.90,644.50,1308.80,5,1798
1771906539.408,8,10,1,-415.80,620.80,1309.80,5,1798
1771906539.408,8,11,1,-553.50,576.20,1316.60,5,1798
1771906539.408,8,0,1,-94.40,607.20,964.40,5,1798
1771906539.408,8,1,1,-264.90,603.60,986.80,5,1798
1771906539.408,8,2,1,-418.50,586.90,997.50,5,1798
1771906539.408,8,3,1,-562.10,543.00,1007.90,5,1798
1771906539.408,8,4,1,-95.50,636.40,1146.00,5,1798
1771906539.408,8,5,1,-264.30,636.80,1151.90,5,1798
1771906539.408,8,6,1,-419.40,621.70,1156.70,5,1798
1771906539.408,8,7,1,-565.60,579.20,1164.70,5,1798
1771906539.408,8,8,1,-101.20,652.10,1314.10,5,1798
1771906539.408,8,9,1,-266.20,650.50,1308.50,5,1798
1771906539.408,8,10,1,-417.40,633.60,1309.20,5,1798
1771906539.408,8,11,1,-559.50,591.00,1316.10,5,1798
1771906539.408,8,12,1,-119.80,635.30,1477.80,5,1798
1771906539.408,8,13,1,-271.40,637.30,1462.70,5,1798
1771906539.408,8,14,1,-411.80,616.00,1457.90,5,1798
1771906539.408,8,15,1,-542.30,574.60,1462.50,5,1798
1771906539.408,1,0,1,277.60,527.90,869.10,5,7754945
1771906539.408,1,1,1,355.90,493.60,882.10,5,7754945
1771906539.408,1,2,1,437.00,437.40,899.70,5,7754945
1771906539.408,1,3,1,541.30,356.30,933.00,5,7754945
1771906539.408,1,4,1,288.10,541.50,789.60,5,7754945
1771906539.408,1,5,1,367.50,502.50,793.40,5,7754945
1771906539.408,1,6,1,447.80,441.90,798.60,5,7754945
1771906539.408,1,7,1,557.70,358.50,809.90,5,7754945
1771906539.408,1,8,1,286.30,539.10,709.40,5,7754945
1771906539.408,1,9,1,368.20,503.10,705.10,5,7754945
1771906539.408,1,10,1,447.80,441.90,700.00,5,7754945
1771906539.408,1,11,1,558.70,358.60,688.60,5,7754945
1771906539.408,1,12,1,278.80,529.30,628.80,5,7754945
1771906539.408,1,13,1,355.90,493.60,616.50,5,7754945
1771906539.408,1,14,1,440.50,438.80,597.40,5,7754945
1771906539.408,1,15,1,533.00,355.20,569.10,5,7754945
1771906539.668,7,9,1,-490.40,197.00,1325.70,5,1995
1771906539.668,7,10,1,-525.40,164.20,1326.10,5,1995
1771906539.668,7,14,1,-525.10,165.50,1372.70,5,1995
1771906539.668,7,15,1,-547.50,128.30,1372.10,5,1995
1771906539.668,2,4,1,727.10,514.20,836.60,5,7755098
1771906539.668,2,0,1,661.40,487.00,994.60,5,7755098
1771906539.668,2,1,1,1157.60,397.70,1185.20,10,7755098
1771906539.668,2,2,1,706.00,182.40,996.50,255,7755098
1771906539.668,2,3,1,648.60,39.00,988.90,255,7755098
1771906539.668,2,4,1,706.00,505.40,833.60,5,7755098
1771906539.668,2,5,1,1173.00,399.70,889.90,4,7755098
1771906539.668,2,6,1,726.70,179.70,830.60,255,7755098
1771906539.668,2,7,1,605.30,57.00,819.30,255,7755098
1771906539.668,2,8,1,711.50,507.70,664.20,5,7755098
1771906539.668,2,9,1,1171.00,399.50,609.00,10,7755098
1771906539.668,2,10,1,818.10,167.70,655.80,255,7755098
1771906539.668,2,11,1,641.00,42.20,674.20,255,7755098
1771906539.668,2,12,1,682.80,495.80,494.40,5,7755098
1771906539.668,2,13,1,1186.00,401.40,301.60,5,7755098
1771906539.668,2,14,1,703.30,182.80,503.20,255,7755098
1771906539.668,2,15,1,1423.70,-282.00,162.30,255,7755098
1771906539.769,8,2,1,-420.20,598.60,990.00,5,2023
1771906539.769,8,3,1,-569.90,560.00,996.40,5,2023
1771906539.769,8,4,1,-94.40,639.00,1145.10,5,2023
1771906539.769,8,5,1,-262.80,648.20,1148.30,5,2023
1771906539.769,8,6,1,-420.50,630.20,1154.00,5,2023
1771906539.769,8,7,1,-573.20,596.80,1158.90,5,2023
1771906539.769,8,8,1,-101.20,652.10,1314.10,5,2023
1771906539.769,8,0,1,-94.70,606.40,964.90,5,2023
1771906539.769,8,1,1,-262.90,617.00,978.20,5,2023
1771906539.769,8,2,1,-421.30,606.10,985.10,5,2023
1771906539.769,8,3,1,-574.10,569.30,990.10,5,2023
1771906539.769,8,4,1,-93.60,640.80,1144.50,5,2023
1771906539.769,8,5,1,-262.10,652.90,1146.80,5,2023
1771906539.769,8,6,1,-421.70,638.70,1151.30,5,2023
1771906539.769,8,7,1,-577.40,606.50,1155.80,5,2023
1771906539.769,8,8,1,-100.50,653.90,1314.00,5,2023
1771906539.769,8,9,1,-264.90,660.40,1308.10,5,2023
1771906539.769,8,10,1,-419.50,649.50,1308.50,5,2023
1771906539.769,8,11,1,-569.40,615.10,1315.30,5,2023
1771906539.769,8,12,1,-118.40,639.00,1478.70,5,2023
1771906539.769,8,13,1,-270.20,647.00,1464.80,5,2023
1771906539.769,8,14,1,-414.00,634.40,1462.00,5,2023
1771906539.769,8,15,1,-551.50,598.20,1468.40,5,2023
1771906539.769,1,0,1,275.40,524.90,867.50,5,7755143
1771906539.769,1,1,1,349.30,488.50,878.60,5,7755143
1771906539.769,1,2,1,428.50,433.90,895.90,5,7755143
1771906539.769,1,3,1,512.90,352.60,921.10,5,7755143
1771906539.769,1,4,1,285.10,537.60,789.00,5,7755143
1771906539.769,1,5,1,359.60,496.40,792.10,5,7755143
1771906539.769,1,6,1,435.00,436.60,796.80,5,7755143
1771906539.769,1,7,1,530.20,354.90,806.20,5,7755143
1771906539.769,1,8,1,285.70,538.40,709.50,5,7755143
1771906539.769,1,9,1,361.20,497.60,706.20,5,7755143
1771906539.769,1,10,1,439.60,438.50,701.10,5,7755143
1771906539.769,1,11,1,534.10,355.40,691.90,5,7755143
1771906539.769,1,12,1,275.40,524.90,631.10,5,7755143
1771906539.769,1,13,1,350.10,489.10,619.60,5,7755143
1771906539.769,1,14,1,427.70,433.50,603.10,5,7755143
1771906539.769,1,15,1,512.00,352.50,577.90,5,7755143
1771906539.881,1,15,1,526.60,354.40,571.70,5,7755338
1771906539.989,3,0,1,1538.00,-850.10,111.00,255,7758723
1771906539.989,3,1,1,1419.60,-432.20,204.00,10,7758723
1771906539.989,3,2,1,1728.20,-47.90,75.00,255,7758723
1771906539.989,3,3,1,1684.80,390.20,45.20,255,7758723
1771906539.989,3,4,1,1695.30,-915.20,524.00,9,7758723
1771906539.989,3,5,1,1808.90,-483.50,524.30,255,7758723
1771906539.989,3,6,1,2787.00,91.50,394.40,255,7758723
1771906539.989,3,7,1,1925.20,489.70,491.20,255,7758723
1771906539.989,3,7,1,1925.20,489.70,491.20,255,7758723
1771906539.989,3,0,1,1563.60,-860.70,99.50,5,7758723
1771906539.989,3,0,1,1577.30,-866.30,93.40,255,7758723
1771906539.989,3,1,1,1385.70,-427.70,218.10,255,7758723
1771906539.989,3,2,1,1728.20,-47.90,75.00,255,7758723
1771906539.989,3,3,1,1684.80,390.20,45.20,255,7758723
1771906539.989,3,4,1,1837.30,-974.00,503.80,5,7758723
1771906539.989,3,5,1,1808.90,-483.50,524.30,255,7758723
1771906539.989,3,6,1,2787.00,91.50,394.40,255,7758723
1771906539.989,3,0,1,1314.40,-757.40,211.20,255,7758723
1771906539.989,3,1,1,1593.60,-455.10,131.30,255,7758723
1771906539.989,3,2,1,1728.20,-47.90,75.00,255,7758723
1771906539.989,3,3,1,1653.30,377.10,59.30,255,7758723
1771906539.989,3,4,1,1988.40,-1036.60,482.20,9,7758723
1771906539.989,3,5,1,1808.90,-483.50,524.30,255,7758723
1771906539.989,3,6,1,2787.00,91.50,394.40,255,7758723
1771906539.989,3,7,1,2008.50,524.30,479.40,255,7758723
1771906539.989,3,11,1,1998.50,520.10,1017.80,5,7758723
1771906539.989,3,12,1,1701.90,-918.00,1461.10,5,7758723
1771906539.989,3,13,1,4336.90,-816.30,2513.50,255,7758723
1771906539.989,3,14,1,1735.60,-46.90,1426.60,255,7758723
1771906539.989,3,15,1,1963.10,505.40,1578.20,5,7758723
1771906539.989,8,3,1,-583.70,590.20,975.90,5,2247
1771906539.989,8,4,1,-86.80,656.60,1139.40,5,2247
1771906539.989,8,5,1,-259.80,669.90,1141.40,5,2247
1771906539.989,8,6,1,-425.20,664.30,1143.20,5,2247
1771906540.090,7,9,1,-493.50,204.40,1325.30,5,2332
1771906540.090,7,10,1,-533.90,175.30,1325.50,5,2332
1771906540.090,7,11,1,-555.10,130.50,1328.30,5,2332
1771906540.090,7,12,1,-525.90,723.10,1499.30,5,2332
1771906540.090,7,13,1,-741.20,787.80,1518.20,5,2332
1771906540.090,7,14,1,-530.40,172.50,1374.70,5,2332
1771906540.090,7,15,1,-547.50,128.30,1372.10,5,2332
1771906540.194,4,14,1,1146.30,-731.20,1217.70,5,7758948
1771906540.194,4,3,1,1300.60,-456.30,248.40,255,7758948
1771906540.194,4,4,1,1248.40,-1792.90,501.30,5,7758948
1771906540.194,4,5,1,1055.70,-1030.60,591.00,5,7758948
1771906540.194,4,6,1,1264.00,-779.90,583.70,5,7758948
1771906540.194,4,7,1,11892.80,92.70,51266.80,5,7758948
1771906540.194,4,0,1,1154.50,-1670.60,32.90,10,7758948
1771906540.194,4,4,1,1218.80,-1754.40,507.70,5,7758948
1771906540.194,4,5,1,1143.80,-1098.20,576.40,5,7758948
1771906540.194,4,6,1,1211.80,-758.30,591.10,5,7758948
1771906540.194,4,7,1,1511.20,-484.00,562.10,9,7758948
1771906540.194,4,8,1,1197.70,-1726.90,986.30,5,7758948
1771906540.194,4,9,1,1139.10,-1094.50,921.50,5,7758948
1771906540.194,4,10,1,1198.90,-753.00,905.70,5,7758948
1771906540.194,4,11,1,1564.20,-491.00,943.50,9,7758948
1771906540.194,4,12,1,1133.10,-1642.70,1451.10,5,7758948
1771906540.194,4,13,1,1074.20,-1044.80,1257.10,9,7758948
1771906540.194,4,14,1,1136.10,-727.00,1213.10,5,7758948
1771906540.194,4,15,1,1318.90,-458.70,1257.90,5,7758948
1771906540.322,7,0,1,-434.50,186.40,1233.70,5,2556
1771906540.322,7,1,1,-474.30,163.40,1239.20,5,2556
1771906540.322,7,2,1,-525.10,160.10,1224.70,255,2556
1771906540.322,7,3,1,-575.80,137.00,1214.80,5,2556
1771906540.322,7,4,1,-502.90,742.70,1116.60,5,2556
1771906540.322,7,5,1,-485.10,187.10,1278.70,5,2556
1771906540.322,7,6,1,-531.40,170.20,1276.00,5,2556
1771906540.322,7,7,1,-559.70,130.10,1280.90,5,2556
1771906540.322,7,8,1,-517.80,756.40,1311.00,5,2556
1771906540.322,7,9,1,-492.70,202.60,1325.40,5,2556
1771906540.322,7,8,1,-518.40,760.40,1310.90,5,2556
1771906540.322,7,9,1,-494.20,206.20,1325.20,5,2556
1771906540.322,7,10,1,-536.30,178.50,1325.40,5,2556
1771906540.322,7,11,1,-545.70,123.20,1328.60,5,2556
1771906540.322,7,12,1,-526.20,725.00,1499.70,5,2556
1771906540.322,7,13,1,-498.10,212.40,1378.80,5,2556
1771906540.322,7,14,1,-529.20,171.00,1374.20,5,2556
1771906540.322,7,15,1,-543.70,125.20,1371.00,5,2556
1771906540.526,2,0,1,652.90,483.40,990.80,5,7755770
1771906540.526,2,1,1,1125.50,393.50,1171.80,5,7755770
1771906540.526,2,2,1,706.00,182.40,996.50,255,7755770
1771906540.526,2,3,1,648.60,39.00,988.90,255,7755770
1771906540.526,2,4,1,694.10,500.50,831.90,5,7755770
1771906540.526,2,11,1,641.00,42.20,674.20,255,7755770
1771906540.526,2,12,1,685.30,496.90,493.30,5,7755770
1771906540.526,2,13,1,1148.40,396.50,317.30,5,7755770
1771906540.526,2,1,1,994.60,376.20,1117.10,9,7755770
1771906540.526,2,2,1,706.00,182.40,996.50,255,7755770
1771906540.526,2,3,1,648.60,39.00,988.90,255,7755770
1771906540.526,2,4,1,695.90,501.30,832.20,5,7755770
1771906540.526,2,5,1,1203.40,403.70,893.90,5,7755770
1771906540.526,2,6,1,726.70,179.70,830.60,255,7755770
1771906540.526,2,7,1,593.40,61.90,817.60,255,7755770
1771906540.526,2,8,1,703.30,504.30,665.40,5,7755770
1771906540.526,2,9,1,1254.50,410.50,597.90,5,7755770
1771906540.526,2,10,1,631.30,192.30,680.60,255,7755770
1771906540.526,2,11,1,641.00,42.20,674.20,255,7755770
1771906540.526,2,12,1,690.40,499.00,491.00,5,7755770
1771906540.526,2,13,1,1119.10,392.60,329.50,5,7755770
1771906540.526,2,4,1,887.40,580.60,859.50,5,7755770
1771906540.526,2,5,1,1639.90,461.20,951.90,255,7755770
1771906540.526,2,6,1,726.70,179.70,830.60,255,7755770
1771906540.526,2,7,1,753.70,-4.50,840.40,255,7755770
1771906540.526,2,8,1,904.80,587.80,636.70,5,7755770
1771906540.526,2,9,1,864.30,359.10,649.70,255,7755770
1771906540.526,2,10,1,895.80,157.50,645.50,255,7755770
1771906540.526,2,11,1,641.00,42.20,674.20,255,7755770
1771906540.526,2,12,1,817.60,551.70,434.00,5,7755770
1771906540.526,2,13,1,1487.30,441.10,175.70,10,7755770
1771906540.526,2,14,1,721.60,180.40,495.60,255,7755770
1771906540.526,2,15,1,1441.60,-289.40,154.20,255,7755770
1771906540.636,7,9,1,-495.00,208.10,1325.20,5,2669
1771906540.636,7,12,1,-527.50,733.60,1501.80,5,2669
1771906540.636,7,13,1,-498.50,213.30,1379.00,5,2669
1771906540.636,7,14,1,-528.00,169.40,1373.80,5,2669
1771906540.636,7,15,1,-538.40,121.00,1369.40,5,2669
1771906540.837,4,4,1,1206.10,-1737.90,510.40,5,7759352
1771906540.837,4,5,1,1245.30,-1176.00,559.50,5,7759352
1771906540.837,4,6,1,1198.00,-752.60,593.10,5,7759352
1771906540.837,4,7,1,1477.70,-479.60,566.60,9,7759352
1771906540.837,4,8,1,1173.50,-1695.40,981.10,5,7759352
1771906540.837,4,9,1,1592.10,-1442.20,996.60,5,7759352
1771906540.837,4,10,1,1179.70,-745.00,902.90,5,7759352
1771906540.837,4,11,1,1469.90,-478.60,931.00,9,7759352
1771906540.837,4,12,1,1116.80,-1621.40,1440.00,5,7759352
1771906540.837,4,13,1,1489.80,-1363.70,1474.10,5,7759352
1771906540.837,4,14,1,1109.60,-716.00,1201.20,5,7759352
1771906540.837,4,15,1,1317.10,-458.50,1257.10,5,7759352
1771906540.837,4,0,1,1075.20,-1567.20,86.90,255,7759352
1771906540.837,4,14,1,1159.20,-736.50,1223.40,5,7759352
1771906540.837,4,15,1,1200.80,-443.20,1208.50,9,7759352
1771906540.837,1,0,1,293.40,548.40,879.80,5,7756059
1771906540.837,1,1,1,372.10,506.00,890.50,5,7756059
1771906540.837,1,2,1,458.40,446.20,909.30,5,7756059
1771906540.837,1,3,1,552.30,357.80,937.60,5,7756059
1771906540.837,1,4,1,302.00,559.60,792.60,5,7756059
1771906540.837,1,5,1,384.80,515.70,796.30,5,7756059
1771906540.837,1,6,1,463.40,448.30,800.90,5,7756059
1771906540.837,1,7,1,572.40,360.40,811.80,5,7756059
1771906540.837,1,8,1,302.00,559.60,706.00,5,7756059
1771906540.837,1,1,1,391.10,520.60,900.50,5,7756059
1771906540.837,1,2,1,482.30,456.10,920.00,5,7756059
1771906540.837,1,3,1,589.80,362.70,953.30,5,7756059
1771906540.837,1,4,1,313.40,574.50,795.10,5,7756059
1771906540.837,1,9,1,405.20,531.40,698.90,5,7756059
1771906540.837,1,10,1,494.60,461.20,693.30,5,7756059
1771906540.837,1,11,1,613.70,365.90,681.30,5,7756059
1771906540.837,1,0,1,309.70,569.60,890.90,5,7756059
1771906540.837,1,1,1,402.10,529.00,906.20,5,7756059
1771906540.837,1,2,1,496.80,462.10,926.50,5,7756059
1771906540.837,1,3,1,612.70,365.70,962.80,5,7756059
1771906540.837,1,4,1,323.10,587.10,797.20,5,7756059
1771906540.837,1,5,1,417.00,540.50,801.60,5,7756059
1771906540.837,1,6,1,509.20,467.30,807.40,5,7756059
1771906540.837,1,7,1,632.40,368.30,819.80,5,7756059
1771906540.837,1,8,1,320.70,584.00,701.90,5,7756059
1771906540.837,1,9,1,413.10,537.50,697.60,5,7756059
1771906540.837,1,10,1,511.00,468.00,691.00,5,7756059
1771906540.837,1,11,1,638.30,369.10,678.00,5,7756059
1771906540.837,1,12,1,309.70,569.60,607.70,5,7756059
1771906540.837,1,15,1,777.60,387.40,466.90,5,7756059
1771906540.949,2,7,1,850.70,-44.70,854.20,255,7756038
1771906540.949,2,8,1,927.70,597.30,633.40,5,7756038
1771906540.949,2,9,1,864.30,359.10,649.70,255,7756038
1771906540.949,2,10,1,895.80,157.50,645.50,255,7756038
1771906540.949,2,11,1,641.00,42.20,674.20,255,7756038
1771906540.949,2,1,1,1262.00,411.40,1228.80,255,7756038
1771906540.949,2,2,1,749.10,176.80,1014.50,255,7756038
1771906540.949,2,3,1,648.60,39.00,988.90,255,7756038
1771906540.949,2,4,1,1013.80,632.90,877.50,5,7756038
1771906540.949,2,5,1,1639.90,461.20,951.90,255,7756038
1771906540.949,2,6,1,2978.70,-116.70,1129.70,10,7756038
1771906540.949,2,7,1,2949.20,-913.90,1153.30,10,7756038
1771906540.949,2,8,1,1004.60,629.10,622.40,9,7756038
1771906540.949,2,9,1,864.30,359.10,649.70,255,7756038
1771906540.949,2,10,1,895.80,157.50,645.50,255,7756038
1771906540.949,2,11,1,641.00,42.20,674.20,255,7756038
1771906540.949,2,12,1,951.60,607.20,373.90,9,7756038
1771906540.949,2,13,1,1487.30,441.10,175.70,255,7756038
1771906540.949,2,14,1,721.60,180.40,495.60,255,7756038
1771906540.949,2,0,1,955.90,609.00,1126.60,5,7756038
1771906540.949,2,1,1,1262.00,411.40,1228.80,255,7756038
1771906540.949,2,2,1,749.10,176.80,1014.50,255,7756038
1771906540.949,2,3,1,648.60,39.00,988.90,255,7756038
1771906540.949,2,7,1,2949.20,-913.90,1153.30,255,7756038
1771906540.949,2,8,1,1062.30,653.00,614.20,5,7756038
1771906540.949,2,9,1,864.30,359.10,649.70,255,7756038
1771906540.949,2,10,1,895.80,157.50,645.50,255,7756038
1771906540.949,2,11,1,641.00,42.20,674.20,255,7756038
1771906540.949,2,12,1,990.00,623.10,356.70,9,7756038
1771906540.949,2,13,1,1487.30,441.10,175.70,255,7756038
1771906540.949,2,14,1,721.60,180.40,495.60,255,7756038
1771906540.949,2,15,1,1357.90,-254.80,191.70,255,7756038
1771906541.050,2,1,1,1262.00,411.40,1228.80,255,7756172
1771906541.050,2,2,1,749.10,176.80,1014.50,255,7756172
1771906541.050,2,3,1,2585.30,-763.20,1857.20,10,7756172
1771906541.050,2,4,1,1164.00,695.20,898.90,5,7756172
1771906541.050,2,5,1,1639.90,461.20,951.90,255,7756172
1771906541.050,2,6,1,2978.70,-116.70,1129.70,255,7756172
1771906541.050,2,7,1,2949.20,-913.90,1153.30,255,7756172
1771906541.050,2,8,1,1162.20,694.40,600.00,5,7756172
1771906541.050,2,9,1,864.30,359.10,649.70,255,7756172
1771906541.050,2,10,1,895.80,157.50,645.50,255,7756172
1771906541.050,2,11,1,641.00,42.20,674.20,255,7756172
1771906541.050,2,12,1,1052.40,648.90,328.70,5,7756172
1771906541.050,2,13,1,1487.30,441.10,175.70,255,7756172
1771906541.050,2,14,1,721.60,180.40,495.60,255,7756172
1771906541.050,2,15,1,1357.90,-254.80,191.70,255,7756172
1771906541.050,5,7,1,-1298.30,-2392.00,1256.70,5,3062
1771906541.050,5,8,1,524.10,-2072.90,676.30,5,3062
1771906541.050,5,9,1,-49.50,-2206.60,655.10,5,3062
1771906541.050,5,10,1,-388.80,-399.10,1227.30,5,3062
1771906541.050,5,11,1,-441.90,-293.00,1258.40,255,3062
