local_time_s,sid,cell,valid,x_mm,y_mm,z_mm,target_status,sensor_ts_ms
1772481326.819,1,7,1,694.90,365.00,572.00,5,2338916
1772481326.819,1,8,1,498.30,729.50,429.60,4,2338916
1772481326.819,1,9,1,587.50,619.40,431.60,5,2338916
1772481326.819,1,10,1,670.70,504.70,429.60,255,2338916
1772481326.819,1,11,1,675.30,362.40,433.90,5,2338916
1772481326.819,1,12,1,413.10,618.50,332.90,5,2338916
1772481326.819,1,13,1,500.10,552.30,326.80,5,2338916
1772481326.819,1,14,1,559.40,458.60,324.90,5,2338916
1772481326.819,1,15,1,616.70,354.70,313.00,5,2338916
1772481326.819,2,0,1,687.40,468.20,730.10,5,2338932
1772481326.819,2,1,1,1666.30,453.10,1123.50,255,2338932
1772481326.819,2,2,1,4046.00,-252.10,2117.70,255,2338932
1772481326.819,2,3,0,0.00,0.00,0.00,2,2338932
1772481326.819,2,4,1,659.60,456.70,570.30,255,2338932
1772481326.819,2,5,1,4006.40,761.20,1010.00,255,2338932
1772481326.819,2,6,1,4242.40,-277.90,1041.40,255,2338932
1772481326.819,2,7,1,3630.10,-1172.80,993.60,10,2338932
1772481326.819,2,8,1,1440.90,780.40,321.70,255,2338932
1772481326.819,2,9,1,3997.60,760.10,-5.60,255,2338932
1772481326.819,2,10,1,4143.10,-264.90,-24.90,255,2338932
1772481326.819,2,11,1,3664.00,-1186.90,4.90,2,2338932
1772481326.819,2,12,1,1107.30,642.20,84.90,5,2338932
1772481326.819,2,13,1,1229.30,395.60,62.30,255,2338932
1772481326.819,2,14,1,1274.20,112.80,43.60,255,2338932
1772481326.819,2,15,1,1150.90,-145.90,65.40,255,2338932
1772481326.819,3,0,1,1144.90,-657.80,68.10,255,2341717
1772481326.819,3,1,1,1300.80,-405.00,32.50,255,2341717
1772481326.819,3,2,1,1059.90,-141.00,133.10,255,2341717
1772481326.819,3,3,1,1100.50,125.00,88.00,255,2341717
1772481326.819,3,4,1,3481.70,-1625.70,30.80,255,2341717
1772481326.819,3,5,1,3928.80,-751.00,3.60,255,2341717
1772481326.819,3,6,1,2828.90,91.80,149.60,255,2341717
1772481326.819,3,7,1,1103.90,126.40,369.70,255,2341717
1772481326.819,3,8,1,3469.80,-1620.80,970.80,5,2341717
1772481326.819,3,9,1,3951.40,-754.00,1002.70,10,2341717
1772481326.819,3,10,1,4045.80,252.10,1015.30,255,2341717
1772481326.819,3,11,1,753.00,-18.90,583.60,255,2341717
1772481326.819,3,12,1,3367.50,-1578.40,1931.70,2,2341717
1772481326.819,3,13,1,3901.20,-747.40,2057.30,2,2341717
1772481326.819,3,14,0,0.00,0.00,0.00,255,2341717
1772481326.819,3,15,1,788.90,-4.00,775.70,255,2341717
1772481326.819,4,0,1,634.70,-907.30,182.10,5,2341684
1772481326.819,4,1,1,898.80,-858.30,118.60,5,2341684
1772481326.819,4,2,1,894.90,-597.60,174.50,9,2341684
1772481326.819,4,3,1,896.00,-391.50,196.30,5,2341684
1772481326.819,4,4,1,664.20,-945.80,393.70,5,2341684
1772481326.819,4,5,1,993.40,-930.80,364.20,5,2341684
1772481326.819,4,6,1,692.70,-513.80,426.50,5,2341684
1772481326.819,4,7,1,828.60,-382.60,413.50,9,2341684
1772481326.819,4,8,1,1037.20,-1431.90,690.30,5,2341684
1772481326.819,4,9,1,1024.80,-955.00,644.30,5,2341684
1772481326.819,4,10,1,1045.40,-659.90,627.10,5,2341684
1772481326.819,4,11,1,893.50,-391.20,598.40,5,2341684
1772481326.819,4,12,1,591.40,-850.90,791.70,5,2341684
1772481326.819,4,13,1,950.10,-897.60,911.50,5,2341684
1772481326.819,4,14,1,992.20,-637.90,872.50,5,2341684
1772481326.819,4,15,1,892.40,-391.00,805.50,5,2341684
1772481326.819,5,0,1,186.20,-1681.70,1690.60,5,2327591
1772481326.819,5,1,1,-262.50,-1525.00,1611.40,5,2327591
1772481326.819,5,2,1,-609.70,-1390.40,1581.10,5,2327591
1772481326.819,5,3,1,-901.30,-1235.40,1578.10,5,2327591
1772481326.819,5,4,1,242.20,-1737.30,1227.50,5,2327591
1772481326.819,5,5,1,-247.80,-1569.40,1218.60,5,2327591
1772481326.819,5,6,1,-627.00,-1460.40,1223.30,5,2327591
1772481326.819,5,7,1,-938.90,-1268.40,1242.90,5,2327591
1772481326.819,5,8,1,-70.40,-930.60,999.10,5,2327591
1772481326.819,5,9,1,-242.10,-1542.00,814.70,5,2327591
1772481326.819,5,10,1,-632.80,-1439.00,847.30,5,2327591
1772481326.819,5,11,1,-953.70,-1243.60,896.70,5,2327591
1772481326.819,5,12,1,32.10,-1107.00,574.90,255,2327591
1772481326.819,5,13,1,-250.20,-1409.70,419.30,9,2327591
1772481326.819,5,14,1,-629.20,-1343.70,461.70,5,2327591
1772481326.819,5,15,1,-954.70,-1180.60,525.00,5,2327591
1772481326.819,6,0,1,-1320.10,-1026.10,1587.70,5,2327559
1772481326.819,6,1,1,-1720.10,-929.30,1621.80,5,2327559
1772481326.819,6,2,1,-2191.00,-723.70,1690.40,5,2327559
1772481326.819,6,3,1,-2900.30,-379.00,1851.10,255,2327559
1772481326.819,6,4,1,-1346.50,-1097.90,1240.80,5,2327559
1772481326.819,6,5,1,-1755.00,-967.60,1216.40,5,2327559
1772481326.819,6,6,1,-2305.40,-759.30,1200.60,9,2327559
1772481326.819,6,7,1,-1891.80,-199.60,1240.10,255,2327559
1772481326.819,6,8,1,-1309.20,-1089.10,879.80,5,2327559
1772481326.819,6,9,1,-1755.90,-980.50,787.50,5,2327559
1772481326.819,6,10,1,-2190.00,-699.30,713.00,5,2327559
1772481326.819,6,11,1,-3104.10,-315.90,497.80,255,2327559
1772481326.819,6,12,1,-1248.50,-1052.60,495.10,5,2327559
1772481326.819,6,13,1,-1670.90,-928.20,343.20,9,2327559
1772481326.819,6,14,1,-2166.10,-675.50,149.20,9,2327559
1772481326.819,6,15,1,-708.80,-31.90,1158.30,255,2327559
1772481326.819,7,0,1,-1404.50,1284.30,329.10,5,2327575
1772481326.819,7,1,1,-1604.50,888.70,396.80,255,2327575
1772481326.819,7,2,1,-2170.80,690.10,146.00,255,2327575
1772481326.819,7,3,1,-2421.00,208.00,97.10,255,2327575
1772481326.819,7,4,1,-1260.60,1036.50,904.20,5,2327575
1772481326.819,7,5,1,-1510.80,803.10,884.70,255,2327575
1772481326.819,7,6,1,-3145.90,1102.20,389.20,5,2327575
1772481326.819,7,7,1,-3301.90,351.80,438.00,10,2327575
1772481326.819,7,8,1,-1287.80,1034.60,1243.80,5,2327575
1772481326.819,7,9,1,-1548.80,822.30,1227.40,255,2327575
1772481326.819,7,10,1,-4249.40,1579.60,1111.80,255,2327575
1772481326.819,7,11,1,-971.60,88.00,1268.40,255,2327575
1772481326.819,7,12,1,-1306.70,1022.10,1582.70,5,2327575
1772481326.819,7,13,0,0.00,0.00,0.00,2,2327575
1772481326.819,7,14,1,-4168.90,1572.00,2169.60,255,2327575
1772481326.819,7,15,1,-4235.90,596.20,2168.50,255,2327575
1772481326.820,8,0,1,-146.10,716.90,839.50,5,2327607
1772481326.820,8,1,1,-338.50,798.00,811.60,255,2327607
1772481326.820,8,2,1,-532.90,676.00,889.90,5,2327607
1772481326.820,8,3,1,-683.10,586.00,928.30,5,2327607
1772481326.820,8,4,1,-143.20,761.70,1054.30,5,2327607
1772481326.820,8,5,1,-332.80,879.30,1024.50,255,2327607
1772481326.820,8,6,1,-526.40,661.90,1093.30,5,2327607
1772481326.820,8,7,1,-697.60,650.10,1090.90,5,2327607
1772481326.820,8,8,1,-155.00,769.10,1259.40,5,2327607
1772481326.820,8,9,1,-338.80,872.90,1248.30,5,2327607
1772481326.820,8,10,1,-532.60,738.20,1254.00,5,2327607
1772481326.820,8,11,1,-685.80,651.60,1263.30,5,2327607
1772481326.820,8,12,1,-169.40,769.20,1460.60,255,2327607
1772481326.820,8,13,1,-350.40,818.90,1452.60,255,2327607
1772481326.820,8,14,1,-546.00,879.00,1466.10,5,2327607
1772481326.820,8,15,1,-679.60,666.70,1434.80,5,2327607
1772481326.820,1,0,1,472.70,696.20,711.00,5,2338981
1772481326.820,1,1,1,544.00,586.00,699.50,5,2338981
1772481326.820,1,2,1,616.60,482.30,704.10,5,2338981
1772481326.820,1,3,1,651.50,359.30,704.90,5,2338981
1772481326.820,1,4,1,471.70,694.90,568.00,5,2338981
1772481326.820,1,5,1,574.90,609.70,569.70,5,2338981
1772481326.820,1,6,1,649.70,496.00,570.70,5,2338981
1772481326.820,1,7,1,685.10,363.70,570.70,5,2338981
1772481326.820,1,8,1,598.50,860.00,407.90,5,2338981
1772481326.820,1,9,1,589.10,620.60,431.30,5,2338981
1772481326.820,1,10,1,647.80,495.20,432.90,255,2338981
1772481326.820,1,11,1,667.40,361.40,435.00,5,2338981
1772481326.820,1,12,1,417.10,623.60,330.20,5,2338981
1772481326.820,1,13,1,498.60,551.20,327.50,5,2338981
1772481326.820,1,14,1,565.40,461.10,322.20,5,2338981
1772481326.820,1,15,1,619.40,355.10,311.80,5,2338981
1772481326.820,2,0,1,653.20,454.10,714.80,5,2338997
1772481326.820,2,1,1,1666.30,453.10,1123.50,255,2338997
1772481326.820,2,2,1,4046.00,-252.10,2117.70,255,2338997
1772481326.820,2,3,1,3475.90,-1109.00,1980.30,2,2338997
1772481326.820,2,4,1,659.60,456.70,570.30,255,2338997
1772481326.820,2,5,1,4006.40,761.20,1010.00,255,2338997
1772481326.820,2,6,1,4242.40,-277.90,1041.40,255,2338997
1772481326.820,2,7,1,3664.00,-1186.90,998.40,2,2338997
1772481326.820,2,8,1,1440.90,780.40,321.70,255,2338997
1772481326.820,2,9,1,3997.60,760.10,-5.60,255,2338997
1772481326.820,2,10,1,4143.10,-264.90,-24.90,255,2338997
1772481326.820,2,11,1,3684.20,-1195.20,2.00,2,2338997
1772481326.820,2,12,1,1107.30,642.20,84.90,255,2338997
1772481326.820,2,13,1,1229.30,395.60,62.30,255,2338997
1772481326.820,2,14,1,1274.20,112.80,43.60,255,2338997
1772481326.820,2,15,1,1150.90,-145.90,65.40,255,2338997
1772481326.820,3,0,1,1144.90,-657.80,68.10,255,2341783
1772481326.820,3,1,1,1300.80,-405.00,32.50,255,2341783
1772481326.820,3,2,1,1059.90,-141.00,133.10,255,2341783
1772481326.820,3,3,1,1100.50,125.00,88.00,255,2341783
1772481326.820,3,4,1,3481.70,-1625.70,30.80,255,2341783
1772481326.820,3,5,1,3928.80,-751.00,3.60,255,2341783
1772481326.820,3,6,1,2828.90,91.80,149.60,255,2341783
1772481326.820,3,7,1,1103.90,126.40,369.70,255,2341783
1772481326.820,3,8,1,3504.60,-1635.20,975.70,5,2341783
1772481326.820,3,9,1,3951.40,-754.00,1002.70,255,2341783
1772481326.820,3,10,1,4045.80,252.10,1015.30,255,2341783
1772481326.820,3,11,1,753.00,-18.90,583.60,255,2341783
1772481326.820,3,12,1,3330.80,-1563.20,1915.30,2,2341783
1772481326.820,3,13,1,3853.60,-741.10,2037.40,2,2341783
1772481326.820,3,14,0,0.00,0.00,0.00,2,2341783
1772481326.820,3,15,1,788.90,-4.00,775.70,255,2341783
1772481326.820,4,0,1,635.30,-908.00,181.70,5,2341818
1772481326.820,4,1,1,511.10,-560.70,321.00,5,2341818
1772481326.820,4,2,1,743.80,-535.00,242.20,5,2341818
1772481326.820,4,3,1,914.40,-393.90,188.60,255,2341818
1772481326.820,4,4,1,399.90,-601.20,450.90,5,2341818
1772481326.820,4,5,1,995.70,-932.60,363.80,5,2341818
1772481326.820,4,6,1,687.20,-511.50,427.30,5,2341818
1772481326.820,4,7,1,825.70,-382.20,413.90,5,2341818
1772481326.820,4,8,1,1034.20,-1427.90,689.60,5,2341818
1772481326.820,4,9,1,1003.60,-938.70,640.80,5,2341818
1772481326.820,4,10,1,1027.00,-652.30,624.50,5,2341818
1772481326.820,4,11,1,925.90,-395.40,602.70,5,2341818
1772481326.820,4,12,1,593.10,-853.10,792.90,5,2341818
1772481326.820,4,13,1,939.80,-889.80,906.10,5,2341818
1772481326.820,4,14,1,1002.40,-642.10,877.10,5,2341818
1772481326.820,4,15,1,912.50,-393.70,813.90,5,2341818
1772481326.820,5,0,1,182.70,-1672.60,1688.30,5,2327658
1772481326.820,5,1,1,-257.80,-1562.80,1619.90,5,2327658
1772481326.820,5,2,1,-611.00,-1401.00,1583.50,5,2327658
1772481326.820,5,3,1,-898.10,-1227.20,1576.10,5,2327658
1772481326.820,5,4,1,249.10,-1753.90,1226.90,5,2327658
1772481326.820,5,5,1,-247.20,-1574.30,1218.40,5,2327658
1772481326.820,5,6,1,-623.70,-1435.60,1224.30,5,2327658
1772481326.820,5,7,1,-938.90,-1268.40,1242.90,5,2327658
1772481326.820,5,8,1,-84.10,-898.90,1009.50,5,2327658
1772481326.820,5,9,1,-242.50,-1539.20,815.60,5,2327658
1772481326.820,5,10,1,-631.80,-1431.40,849.70,5,2327658
1772481326.820,5,11,1,-954.00,-1244.50,896.50,5,2327658
1772481326.820,5,12,1,32.10,-1107.00,574.90,255,2327658
1772481326.820,5,13,1,-248.90,-1418.90,413.40,5,2327658
1772481326.820,5,14,1,-630.20,-1350.30,457.40,5,2327658
1772481326.820,5,15,1,-953.60,-1178.30,526.60,5,2327658
1772481326.820,6,0,1,-1320.10,-1026.10,1587.70,5,2327693
1772481326.820,6,1,1,-1714.60,-925.20,1620.30,5,2327693
1772481326.820,6,2,1,-2234.20,-742.00,1700.90,5,2327693
1772481326.820,6,3,1,-2900.30,-379.00,1851.10,255,2327693
1772481326.820,6,4,1,-1333.60,-1081.30,1241.50,5,2327693
1772481326.820,6,5,1,-1760.60,-971.80,1216.20,5,2327693
1772481326.820,6,6,1,-2273.10,-745.90,1202.10,5,2327693
1772481326.820,6,7,1,-1891.80,-199.60,1240.10,255,2327693
1772481326.820,6,8,1,-1318.90,-1102.10,874.90,5,2327693
1772481326.820,6,9,1,-1740.00,-968.20,793.80,5,2327693
1772481326.820,6,10,1,-2307.50,-747.30,673.20,5,2327693
1772481326.820,6,11,1,-3104.10,-315.90,497.80,255,2327693
1772481326.820,6,12,1,-1246.50,-1049.80,497.20,5,2327693
1772481326.820,6,13,1,-1670.90,-928.20,343.20,5,2327693
1772481326.820,6,14,1,-2122.90,-658.20,178.70,5,2327693
1772481326.820,6,15,1,-708.80,-31.90,1158.30,255,2327693
1772481326.820,7,0,1,-1372.40,1239.30,363.30,5,2327709
1772481326.820,7,1,1,-1545.50,842.20,444.50,5,2327709
1772481326.820,7,2,1,-2170.80,690.10,146.00,255,2327709
1772481326.820,7,3,1,-2421.00,208.00,97.10,255,2327709
1772481326.820,7,4,1,-1270.30,1049.50,899.30,5,2327709
1772481326.820,7,5,1,-1510.80,803.10,884.70,255,2327709
1772481326.820,7,6,1,-3116.70,1090.30,399.10,5,2327709
1772481326.820,7,7,1,-3259.10,346.80,451.00,10,2327709
1772481326.820,7,8,1,-1295.70,1044.90,1243.40,5,2327709
1772481326.820,7,9,1,-1541.60,816.90,1227.80,5,2327709
1772481326.820,7,10,1,-4326.00,1611.40,1108.30,2,2327709
1772481326.820,7,11,1,-971.60,88.00,1268.40,255,2327709
1772481326.820,7,12,1,-1293.90,1006.20,1577.90,5,2327709
1772481326.820,7,13,0,0.00,0.00,0.00,255,2327709
1772481326.820,7,14,0,0.00,0.00,0.00,2,2327709
1772481326.820,7,15,0,0.00,0.00,0.00,2,2327709
1772481326.820,8,0,1,-151.10,706.00,846.90,5,2327674
1772481326.820,8,1,1,-278.20,1215.80,543.70,4,2327674
1772481326.820,8,2,1,-533.10,677.70,888.80,5,2327674
1772481326.820,8,3,1,-680.70,580.60,931.90,5,2327674
1772481326.820,8,4,1,-138.70,772.30,1050.90,5,2327674
1772481326.820,8,5,1,-333.30,875.60,1025.70,255,2327674
1772481326.820,8,6,1,-529.30,682.70,1086.70,5,2327674
1772481326.820,8,7,1,-697.20,649.20,1091.20,5,2327674
1772481326.820,8,8,1,-151.60,777.40,1259.10,5,2327674
1772481326.820,8,9,1,-343.90,833.30,1250.00,5,2327674
1772481326.820,8,10,1,-531.60,730.20,1254.30,5,2327674
1772481326.820,8,11,1,-682.40,643.30,1263.60,5,2327674
1772481326.820,8,12,1,-169.40,769.20,1460.60,255,2327674
1772481326.820,8,13,1,-350.40,818.90,1452.60,255,2327674
1772481326.820,8,14,1,-544.30,865.40,1463.00,255,2327674
1772481326.820,8,15,1,-681.40,671.20,1435.90,5,2327674
1772481326.820,1,0,1,481.70,707.90,717.10,5,2339113
1772481326.820,1,1,1,544.00,586.00,699.50,5,2339113
1772481326.820,1,2,1,616.60,482.30,704.10,5,2339113
1772481326.820,1,3,1,655.10,359.80,706.40,5,2339113
1772481326.820,1,4,1,469.90,692.50,567.60,5,2339113
1772481326.820,1,5,1,585.10,617.60,571.40,5,2339113
1772481326.820,1,6,1,654.20,497.90,571.40,5,2339113
1772481326.820,1,7,1,677.20,362.70,569.70,5,2339113
1772481326.820,1,8,1,736.10,1039.40,378.20,4,2339113
1772481326.820,1,9,1,593.80,624.20,430.50,5,2339113
1772481326.820,1,10,1,662.50,501.30,430.80,255,2339113
1772481326.820,1,11,1,674.30,362.30,434.00,5,2339113
1772481326.820,1,12,1,417.10,623.60,330.20,5,2339113
1772481326.820,1,13,1,505.20,556.20,324.10,5,2339113
1772481326.820,1,14,1,556.00,457.20,326.40,5,2339113
1772481326.820,1,15,1,613.90,354.40,314.10,5,2339113
1772481326.820,2,0,1,683.10,466.50,728.20,5,2339129
1772481326.820,2,1,1,1666.30,453.10,1123.50,255,2339129
1772481326.820,2,2,1,4046.00,-252.10,2117.70,255,2339129
1772481326.820,2,3,1,3493.00,-1116.00,1988.00,2,2339129
1772481326.820,2,4,1,659.60,456.70,570.30,255,2339129
1772481326.820,2,5,1,4006.40,761.20,1010.00,255,2339129
1772481326.820,2,6,1,4242.40,-277.90,1041.40,255,2339129
1772481326.820,2,7,1,3631.90,-1173.60,993.90,5,2339129
1772481326.820,2,8,1,1440.90,780.40,321.70,255,2339129
1772481326.820,2,9,1,3997.60,760.10,-5.60,255,2339129
1772481326.820,2,10,1,4143.10,-264.90,-24.90,255,2339129
1772481326.820,2,11,1,3684.20,-1195.20,2.00,255,2339129
1772481326.820,2,12,1,1188.40,675.80,48.60,10,2339129
1772481326.820,2,13,1,1229.30,395.60,62.30,255,2339129
1772481326.820,2,14,1,1274.20,112.80,43.60,255,2339129
1772481326.820,2,15,1,1109.00,-128.60,84.10,255,2339129
1772481326.820,3,0,1,1144.90,-657.80,68.10,255,2341849
1772481326.820,3,1,1,1300.80,-405.00,32.50,255,2341849
1772481326.820,3,2,1,1059.90,-141.00,133.10,255,2341849
1772481326.820,3,3,1,1100.50,125.00,88.00,255,2341849
1772481326.820,3,4,1,3481.70,-1625.70,30.80,255,2341849
1772481326.820,3,5,1,3928.80,-751.00,3.60,255,2341849
1772481326.820,3,6,1,2828.90,91.80,149.60,255,2341849
1772481326.820,3,7,1,1103.90,126.40,369.70,255,2341849
1772481326.820,3,8,1,3487.20,-1628.00,973.20,5,2341849
1772481326.820,3,9,1,3951.40,-754.00,1002.70,255,2341849
1772481326.820,3,10,1,4045.80,252.10,1015.30,255,2341849
1772481326.820,3,11,1,753.00,-18.90,583.60,255,2341849
1772481326.820,3,12,1,3405.10,-1594.00,1948.60,2,2341849
1772481326.820,3,13,1,3889.30,-745.80,2052.30,2,2341849
1772481326.820,3,14,0,0.00,0.00,0.00,255,2341849
1772481326.820,3,15,1,788.90,-4.00,775.70,255,2341849
1772481326.820,4,0,1,633.60,-905.80,182.90,5,2341886
1772481326.820,4,1,1,508.90,-559.10,322.20,5,2341886
1772481326.820,4,2,1,807.00,-561.10,213.90,5,2341886
1772481326.820,4,3,1,893.30,-391.10,197.40,5,2341886
1772481326.820,4,4,1,688.40,-977.20,388.50,5,2341886
1772481326.820,4,5,1,1026.40,-956.20,358.70,5,2341886
1772481326.820,4,6,1,750.40,-537.70,418.20,5,2341886
1772481326.820,4,7,1,866.90,-387.70,408.50,5,2341886
1772481326.820,4,8,1,1031.80,-1424.80,689.10,5,2341886
1772481326.820,4,9,1,1019.30,-950.70,643.40,5,2341886
1772481326.820,4,10,1,1033.40,-655.00,625.40,5,2341886
1772481326.820,4,11,1,936.70,-396.90,604.10,5,2341886
1772481326.820,4,12,1,593.70,-853.80,793.30,5,2341886
1772481326.820,4,13,1,931.00,-883.00,901.60,5,2341886
1772481326.820,4,14,1,996.50,-639.60,874.40,5,2341886
1772481326.820,4,15,1,918.00,-394.40,816.20,255,2341886
1772481326.820,5,0,1,184.50,-1677.10,1689.50,5,2327725
1772481326.820,5,1,1,-260.50,-1541.40,1615.10,5,2327725
1772481326.820,5,2,1,-610.70,-1398.10,1582.80,5,2327725
1772481326.820,5,3,1,-901.30,-1235.40,1578.10,5,2327725
1772481326.820,5,4,1,249.40,-1754.80,1226.90,5,2327725
1772481326.820,5,5,1,-248.30,-1565.40,1218.80,5,2327725
1772481326.820,5,6,1,-624.40,-1440.60,1224.10,5,2327725
1772481326.820,5,7,1,-938.90,-1268.40,1242.90,5,2327725
1772481326.820,5,8,1,-70.80,-929.70,999.40,5,2327725
1772481326.820,5,9,1,-240.30,-1555.30,810.50,5,2327725
1772481326.820,5,10,1,-633.70,-1445.60,845.20,5,2327725
1772481326.820,5,11,1,-955.60,-1248.00,895.30,5,2327725
1772481326.820,5,12,1,32.10,-1107.00,574.90,255,2327725
1772481326.820,5,13,1,-249.50,-1414.70,416.10,5,2327725
1772481326.820,5,14,1,-628.40,-1337.80,465.40,5,2327725
1772481326.820,5,15,1,-951.80,-1174.40,529.20,5,2327725
1772481326.820,6,0,1,-1322.50,-1029.20,1588.60,5,2327760
1772481326.820,6,1,1,-1718.50,-928.10,1621.40,5,2327760
1772481326.820,6,2,1,-2214.40,-733.60,1696.10,9,2327760
1772481326.820,6,3,1,-2900.30,-379.00,1851.10,255,2327760
1772481326.820,6,4,1,-1343.40,-1093.90,1241.00,5,2327760
1772481326.820,6,5,1,-1759.80,-971.20,1216.20,5,2327760
1772481326.820,6,6,1,-2253.70,-737.90,1203.00,5,2327760
1772481326.820,6,7,1,-1891.80,-199.60,1240.10,255,2327760
1772481326.820,6,8,1,-1316.60,-1099.00,876.00,5,2327760
1772481326.820,6,9,1,-1748.30,-974.60,790.50,5,2327760
1772481326.820,6,10,1,-2244.80,-721.70,694.40,255,2327760
1772481326.820,6,11,1,-3204.90,-327.70,467.40,10,2327760
1772481326.820,6,12,1,-1249.00,-1053.30,494.50,5,2327760
1772481326.820,6,13,1,-1665.60,-924.00,347.50,5,2327760
1772481326.820,6,14,1,-2068.10,-636.30,216.20,255,2327760
1772481326.820,6,15,1,-708.80,-31.90,1158.30,255,2327760
1772481326.820,7,0,1,-1365.50,1229.60,370.60,5,2327776
1772481326.820,7,1,1,-1545.50,842.20,444.50,255,2327776
1772481326.820,7,2,1,-2170.80,690.10,146.00,255,2327776
1772481326.820,7,3,1,-2421.00,208.00,97.10,255,2327776
1772481326.820,7,4,1,-1249.70,1021.90,909.70,5,2327776
1772481326.820,7,5,1,-1510.80,803.10,884.70,255,2327776
1772481326.820,7,6,1,-3111.40,1088.10,400.90,5,2327776
1772481326.820,7,7,1,-3259.10,346.80,451.00,255,2327776
1772481326.820,7,8,1,-1285.40,1031.50,1243.90,5,2327776
1772481326.820,7,9,1,-1505.90,789.50,1229.70,5,2327776
1772481326.820,7,10,1,-4326.00,1611.40,1108.30,255,2327776
1772481326.820,7,11,1,-971.60,88.00,1268.40,255,2327776
1772481326.820,7,12,1,-1291.50,1003.10,1577.00,5,2327776
1772481326.820,7,13,0,0.00,0.00,0.00,255,2327776
1772481326.820,7,14,1,-4220.20,1593.70,2182.00,2,2327776
1772481326.820,7,15,1,-4422.60,624.80,2212.90,2,2327776
1772481326.820,8,0,1,-148.90,710.70,843.70,5,2327808
1772481326.820,8,1,1,-323.50,901.60,745.20,5,2327808
1772481326.820,8,2,1,-532.70,674.30,890.90,5,2327808
1772481326.820,8,3,1,-684.90,589.90,925.60,5,2327808
1772481326.820,8,4,1,-142.50,763.50,1053.80,5,2327808
1772481326.820,8,5,1,-332.90,878.40,1024.80,5,2327808
1772481326.820,8,6,1,-529.30,682.70,1086.70,5,2327808
1772481326.820,8,7,1,-699.80,655.30,1089.10,5,2327808
1772481326.820,8,8,1,-153.90,771.80,1259.30,5,2327808
1772481326.820,8,9,1,-339.20,869.90,1248.40,255,2327808
1772481326.820,8,10,1,-525.90,686.60,1256.20,5,2327808
1772481326.820,8,11,1,-682.00,642.40,1263.60,5,2327808
1772481326.820,8,12,1,-190.30,715.70,1447.10,255,2327808
