local_time_s,sid,cell,valid,x_mm,y_mm,z_mm,target_status,sensor_ts_ms
1772481360.652,1,15,1,1173.60,428.00,80.30,5,2376300
1772481360.725,2,0,1,1578.50,837.40,1129.60,5,2376353
1772481360.725,2,1,1,1033.30,369.80,859.10,255,2376353
1772481360.725,2,2,1,668.80,192.50,706.80,255,2376353
1772481360.725,2,3,0,0.00,0.00,0.00,255,2376353
1772481360.725,2,4,1,1734.00,901.80,723.40,5,2376353
1772481360.725,2,5,1,4916.70,881.10,1130.90,255,2376353
1772481360.725,2,6,1,4880.30,-361.90,1126.10,255,2376353
1772481360.725,2,7,1,2585.90,-740.30,844.80,255,2376353
1772481360.725,2,8,1,1766.10,915.10,275.30,5,2376353
1772481360.725,2,9,1,4910.80,880.30,-126.80,255,2376353
1772481360.725,2,10,1,4772.20,-347.70,-108.40,2,2376353
1772481360.725,2,11,1,2200.30,-580.60,213.40,255,2376353
1772481360.725,2,12,1,1115.90,645.70,81.10,5,2376353
1772481360.725,2,13,1,1243.10,397.40,56.60,5,2376353
1772481360.725,2,14,1,1200.00,122.60,74.60,5,2376353
1772481360.725,2,15,1,1043.30,-101.30,113.60,255,2376353
1772481360.726,3,0,1,1194.40,-678.30,45.90,255,2379071
1772481360.726,3,1,1,1260.50,-399.70,49.30,255,2379071
1772481360.726,3,2,1,1206.40,-121.80,71.90,255,2379071
1772481360.726,3,3,1,1138.90,140.90,70.70,255,2379071
1772481360.726,3,4,1,1117.60,-646.40,367.70,255,2379071
1772481360.726,3,5,1,2379.60,-547.10,209.30,255,2379071
1772481360.726,3,6,1,1096.90,-136.20,379.60,255,2379071
1772481360.726,3,7,1,2172.80,569.20,217.40,255,2379071
1772481360.726,3,8,1,2191.10,-1091.10,788.50,5,2379071
1772481360.726,3,9,1,2058.20,-504.70,751.30,255,2379071
1772481360.726,3,10,0,0.00,0.00,0.00,255,2379071
1772481360.726,3,11,1,2033.60,511.50,766.10,255,2379071
1772481360.726,3,12,1,2050.50,-1032.90,1341.30,10,2379071
1772481360.726,3,13,1,613.80,-314.60,683.80,255,2379071
1772481360.726,3,14,1,610.10,-200.30,682.30,255,2379071
1772481360.726,3,15,1,686.50,-46.50,729.70,255,2379071
1772481360.726,4,0,1,670.20,-953.50,158.00,5,2379086
1772481360.726,4,1,1,676.00,-687.30,234.90,5,2379086
1772481360.726,4,2,1,850.50,-579.20,194.40,5,2379086
1772481360.726,4,3,1,1077.40,-415.40,120.50,5,2379086
1772481360.726,4,4,1,1200.20,-1644.20,277.80,5,2379086
1772481360.726,4,5,1,1647.80,-1433.00,255.60,5,2379086
1772481360.726,4,6,1,1163.50,-708.80,359.40,5,2379086
1772481360.726,4,7,1,1773.20,-507.00,288.10,255,2379086
1772481360.726,4,8,1,1201.40,-1645.80,725.80,5,2379086
1772481360.726,4,9,1,932.80,-884.30,629.00,5,2379086
1772481360.726,4,10,1,1230.40,-736.50,653.50,5,2379086
1772481360.726,4,11,1,1267.00,-440.30,648.00,255,2379086
1772481360.726,4,12,1,667.30,-949.80,843.40,5,2379086
1772481360.726,4,13,1,887.10,-849.30,878.60,5,2379086
1772481360.726,4,14,1,1758.70,-955.40,1216.10,5,2379086
