local_time_s,sid,cell,valid,x_mm,y_mm,z_mm,target_status,sensor_ts_ms
1771901171.031,2,12,1,797.10,-22.50,443.20,5,2387062
1771901171.031,2,13,1,1022.00,140.80,370.10,5,2387062
1771901171.031,2,14,1,830.60,354.70,450.00,255,2387062
1771901171.031,2,15,1,1496.20,832.80,129.70,4,2387062
1771901171.135,4,1,1,964.50,-819.00,308.40,5,2390564
1771901171.135,4,1,1,1038.30,-863.50,270.70,255,2390564
1771901171.135,4,2,1,970.10,-1164.70,337.30,10,2390564
1771901171.135,4,3,1,719.90,-1306.80,458.60,255,2390564
1771901171.135,4,4,1,945.40,-465.50,524.90,5,2390564
1771901171.135,4,5,1,1151.50,-799.70,552.30,5,2390564
1771901171.135,4,6,1,1366.00,-1344.40,620.30,5,2390564
1771901171.135,4,7,1,576.30,-943.60,755.00,255,2390564
1771901171.135,4,8,1,967.20,-394.80,743.10,5,2390564
1771901171.135,4,9,1,1183.60,-700.90,840.10,9,2390564
1771901171.135,4,10,1,1302.90,-1123.40,996.00,255,2390564
1771901171.135,4,11,1,652.20,-927.50,967.40,255,2390564
1771901171.135,4,12,1,955.90,-321.10,959.30,5,2390564
1771901171.135,4,13,1,1149.70,-580.70,1113.80,5,2390564
1771901171.135,4,14,1,1773.10,-1221.20,1584.70,5,2390564
1771901171.135,4,15,1,639.20,-804.60,1153.90,255,2390564
1771901171.252,1,1,1,675.20,536.00,1006.50,5,2387238
1771901171.252,1,2,1,594.90,677.00,1006.80,5,2387238
1771901171.252,1,3,1,491.40,806.40,1014.50,5,2387238
1771901171.252,1,4,1,770.00,386.40,838.10,5,2387238
1771901171.252,1,5,1,700.60,546.60,834.70,5,2387238
1771901171.252,1,6,1,617.60,694.40,834.90,5,2387238
1771901171.252,1,0,1,740.00,382.50,1016.00,5,2387238
1771901171.252,1,1,1,677.70,537.10,1007.60,5,2387238
1771901171.252,1,2,1,597.80,679.20,1008.40,5,2387238
1771901171.252,1,3,1,491.90,807.10,1014.90,5,2387238
1771901171.252,1,4,1,772.00,386.70,838.30,5,2387238
1771901171.252,1,5,1,701.60,547.00,834.80,5,2387238
1771901171.252,1,0,1,742.80,382.90,1017.20,5,2387238
1771901171.252,1,6,1,614.40,692.00,834.40,5,2387238
1771901171.252,1,7,1,502.40,820.70,836.00,5,2387238
1771901171.252,1,12,1,762.00,385.40,473.40,5,2387238
1771901171.252,1,13,1,695.70,544.50,483.00,5,2387238
1771901171.252,1,14,1,603.70,683.70,487.20,5,2387238
1771901171.252,1,15,1,485.70,799.10,487.90,5,2387238
1771901171.252,2,1,1,933.20,152.50,1091.40,255,2387264
1771901171.252,2,2,1,804.00,351.20,1037.50,255,2387264
1771901171.252,2,3,1,812.50,549.60,1062.30,255,2387264
1771901171.252,2,4,1,800.40,-23.80,847.10,5,2387264
1771901171.252,2,5,1,913.40,155.10,855.40,255,2387264
1771901171.252,2,6,1,901.70,364.00,853.90,255,2387264
1771901171.252,2,7,1,808.60,547.90,848.20,255,2387264
1771901171.252,2,8,1,804.90,-25.70,650.90,5,2387264
1771901171.252,2,9,1,931.10,152.80,640.80,255,2387264
1771901171.252,2,10,1,905.60,364.50,644.20,255,2387264
1771901171.252,2,11,1,824.20,554.40,648.10,255,2387264
1771901171.252,2,12,1,780.10,-15.40,450.80,5,2387264
1771901171.252,2,13,1,909.40,155.70,417.10,255,2387264
1771901171.252,2,14,1,1548.70,449.20,150.00,4,2387264
1771901171.252,2,15,1,744.20,521.30,466.90,255,2387264
1771901171.476,1,1,1,682.00,538.90,1009.50,5,2387435
1771901171.476,1,2,1,590.50,673.60,1004.50,5,2387435
1771901171.476,1,15,1,480.10,791.70,491.80,5,2387435
1771901171.476,4,1,1,1116.70,-910.80,230.60,5,2390832
1771901171.476,4,2,1,930.50,-1125.30,356.10,255,2390832
1771901171.476,4,3,1,792.00,-1424.30,424.70,10,2390832
1771901171.476,4,4,1,1000.50,-476.40,510.30,5,2390832
1771901171.476,4,5,1,1130.20,-789.60,556.30,9,2390832
1771901171.476,4,6,1,1498.10,-1453.70,606.80,5,2390832
1771901171.476,4,7,1,576.30,-943.60,755.00,255,2390832
1771901171.476,4,8,1,1007.00,-399.20,742.80,5,2390832
1771901171.476,4,9,1,1231.30,-718.60,844.10,5,2390832
1771901171.476,4,10,1,1481.70,-1246.20,1032.70,10,2390832
1771901171.476,4,11,1,652.20,-927.50,967.40,255,2390832
1771901171.476,4,12,1,991.80,-322.00,968.20,5,2390832
1771901171.476,4,13,1,1229.30,-602.10,1141.50,5,2390832
1771901171.476,4,14,1,1551.70,-1099.00,1474.00,5,2390832
1771901171.476,4,0,1,933.90,-548.60,273.10,5,2390832
1771901171.476,4,1,1,1092.40,-896.10,243.00,255,2390832
1771901171.476,4,2,1,925.80,-1120.60,358.40,255,2390832
1771901171.476,4,3,1,792.00,-1424.30,424.70,255,2390832
1771901171.476,4,4,1,1023.30,-480.90,504.20,5,2390832
1771901171.476,4,5,1,1165.70,-806.50,549.70,9,2390832
1771901171.476,4,6,1,1515.00,-1467.70,605.10,5,2390832
1771901171.476,4,11,1,652.20,-927.50,967.40,255,2390832
1771901171.476,4,12,1,1020.90,-322.80,975.30,5,2390832
1771901171.476,4,13,1,1224.70,-600.90,1139.90,5,2390832
1771901171.476,4,14,1,1562.90,-1105.20,1479.60,5,2390832
1771901171.476,4,15,0,0.00,0.00,0.00,255,2390832
1771901171.585,2,0,1,727.20,6.50,1024.10,5,2387465
1771901171.585,2,1,1,822.30,167.10,1045.10,255,2387465
1771901171.585,2,2,1,812.30,352.20,1040.90,255,2387465
1771901171.585,2,3,1,727.20,514.20,1024.10,255,2387465
1771901171.585,2,4,1,762.80,-8.30,841.70,5,2387465
1771901171.585,2,5,1,877.10,159.90,850.60,255,2387465
1771901171.585,2,6,1,891.80,362.70,852.50,255,2387465
1771901171.585,2,7,1,691.40,499.40,831.50,255,2387465
1771901171.585,2,8,1,772.00,-12.10,655.60,5,2387465
1771901171.585,2,9,1,838.70,165.00,653.10,255,2387465
1771901171.585,2,10,1,816.10,352.70,656.10,255,2387465
1771901171.585,2,11,1,752.70,524.80,658.30,255,2387465
1771901171.585,2,12,1,746.80,-1.60,465.70,5,2387465
1771901171.585,2,13,1,791.20,171.20,466.50,255,2387465
1771901171.585,2,14,1,801.30,350.80,462.30,255,2387465
1771901171.585,2,15,1,746.80,522.30,465.70,255,2387465
1771901171.706,1,1,1,680.30,538.20,1008.80,5,2387565
1771901171.706,1,2,1,583.20,668.00,1000.70,5,2387565
1771901171.706,1,3,1,466.00,773.40,997.30,5,2387565
1771901171.706,1,4,1,801.50,390.60,842.20,5,2387565
1771901171.706,1,5,1,705.20,548.50,835.30,5,2387565
1771901171.706,1,6,1,608.90,687.70,833.50,5,2387565
1771901171.706,1,7,1,486.10,799.50,832.40,5,2387565
1771901171.706,1,8,1,813.30,392.10,654.80,5,2387565
