local_time_s,sid,cell,valid,x_mm,y_mm,z_mm,target_status,sensor_ts_ms
1772480958.571,6,0,1,-2216.70,-2145.20,1924.50,9,1962839
1772480958.571,6,1,1,-2792.80,-1740.50,1922.00,255,1962839
1772480958.571,6,2,1,-767.80,-122.50,1345.60,255,1962839
1772480958.571,6,3,1,-725.50,-46.00,1334.40,255,1962839
1772480958.571,6,4,1,-2211.20,-2217.10,1197.70,255,1962839
1772480958.571,6,5,1,-2383.30,-1448.60,1183.10,255,1962839
1772480958.571,6,6,1,-3719.80,-1346.90,1136.00,255,1962839
1772480958.571,6,7,1,-3978.90,-481.50,1175.80,255,1962839
1772480958.571,6,8,1,-1985.70,-1997.90,539.50,10,1962839
1772480958.571,6,9,1,-2243.70,-1358.80,593.90,255,1962839
1772480958.571,6,10,1,-3460.40,-1217.90,282.70,255,1962839
1772480958.571,6,11,1,-1392.70,-116.00,1015.20,255,1962839
1772480958.571,6,12,1,-1383.70,-1242.50,351.20,255,1962839
1772480958.571,6,13,1,-1717.30,-964.70,305.70,4,1962839
1772480958.571,6,14,1,-2148.80,-668.60,161.00,255,1962839
1772480958.571,6,15,1,-2191.40,-173.40,239.40,255,1962839
1772480958.571,7,0,1,-804.20,441.40,967.60,5,1962854
1772480958.571,7,1,1,-990.90,405.60,892.50,5,1962854
1772480958.571,7,2,1,-1015.20,228.20,936.00,255,1962854
1772480958.571,7,3,1,-1057.00,77.80,942.40,255,1962854
1772480958.571,7,4,1,-842.00,474.10,1114.70,5,1962854
1772480958.571,7,5,1,-1027.50,428.30,1076.50,5,1962854
1772480958.571,7,6,1,-1081.30,259.40,1088.50,255,1962854
1772480958.571,7,7,1,-1055.90,89.40,1117.00,255,1962854
1772480958.571,7,8,1,-883.80,511.80,1263.90,255,1962854
1772480958.571,7,9,1,-999.80,402.00,1256.60,255,1962854
1772480958.571,7,10,1,-1192.60,309.80,1251.40,255,1962854
1772480958.571,7,11,1,-1170.70,114.90,1262.30,255,1962854
1772480958.571,7,12,1,-906.10,522.20,1432.20,255,1962854
1772480958.571,7,13,1,-885.60,310.90,1388.30,255,1962854
1772480958.571,7,14,1,-1006.10,235.80,1403.40,255,1962854
1772480958.571,7,15,1,-3292.90,451.80,1944.40,255,1962854
1772480958.571,8,0,1,-142.20,725.40,833.80,5,1962870
1772480958.571,8,1,1,-326.60,880.70,758.60,5,1962870
1772480958.571,8,2,1,-570.40,935.90,723.20,5,1962870
1772480958.571,8,3,1,-650.30,514.00,977.10,5,1962870
1772480958.571,8,4,1,51.00,1212.00,907.10,5,1962870
1772480958.571,8,5,1,-293.10,1169.60,932.60,5,1962870
1772480958.571,8,6,1,-592.40,1144.10,940.70,5,1962870
1772480958.571,8,7,1,-878.90,1070.40,953.40,255,1962870
1772480958.571,8,8,1,109.80,1414.50,1238.10,255,1962870
1772480958.571,8,9,1,-259.10,1483.20,1222.30,5,1962870
1772480958.571,8,10,1,-647.50,1617.90,1216.60,255,1962870
1772480958.571,8,11,1,-680.90,639.60,1263.70,255,1962870
1772480958.571,8,12,1,834.30,3344.30,2109.70,255,1962870
1772480958.571,8,13,1,-305.00,1184.10,1534.70,255,1962870
1772480958.571,8,14,1,-578.00,1135.60,1523.80,255,1962870
1772480958.571,8,15,1,-890.30,1207.30,1571.00,255,1962870
1772480958.623,1,0,1,615.00,881.60,807.80,5,1974228
1772480958.623,1,1,1,799.80,782.30,833.10,255,1974228
1772480958.623,1,2,1,980.20,632.90,867.10,255,1974228
1772480958.623,1,3,1,1255.10,438.80,957.00,5,1974228
1772480958.623,1,4,1,1061.40,1463.30,695.50,10,1974228
1772480958.623,1,5,1,897.40,857.20,623.20,255,1974228
1772480958.623,1,6,1,895.10,597.70,605.70,5,1974228
1772480958.623,1,7,1,965.20,400.60,607.90,5,1974228
1772480958.623,1,8,1,936.40,1300.50,334.80,255,1974228
1772480958.623,1,9,1,860.40,828.80,386.30,5,1974228
1772480958.623,1,10,1,831.00,571.10,406.80,5,1974228
1772480958.623,1,11,1,1011.40,406.70,389.30,5,1974228
1772480958.623,1,12,1,380.50,576.00,355.10,5,1974228
1772480958.623,1,13,1,798.40,781.20,171.00,255,1974228
1772480958.623,1,14,1,1073.30,671.50,94.50,5,1974228
1772480958.623,1,15,1,967.50,400.90,166.40,5,1974228
1772480958.623,2,0,1,1176.50,670.80,949.40,5,1974244
1772480958.623,2,1,1,3547.70,700.80,1909.50,255,1974244
1772480958.623,2,2,1,3342.50,-159.50,1823.80,255,1974244
1772480958.623,2,3,1,3491.30,-1115.30,1987.20,2,1974244
1772480958.623,2,4,1,1170.70,668.50,643.10,5,1974244
1772480958.623,2,5,1,3653.60,714.80,963.20,255,1974244
1772480958.623,2,6,1,3622.10,-196.30,959.00,10,1974244
1772480958.623,2,7,1,3526.60,-1129.90,978.90,5,1974244
1772480958.623,2,8,1,1177.10,671.10,359.20,5,1974244
1772480958.623,2,9,1,3586.70,706.00,49.00,10,1974244
1772480958.623,2,10,1,3629.00,-197.20,43.40,5,1974244
1772480958.623,2,11,1,2457.70,-687.20,176.80,10,1974244
1772480958.623,2,12,1,1119.30,647.10,79.60,5,1974244
1772480958.623,2,13,1,1207.40,392.70,71.50,10,1974244
1772480958.623,2,14,1,1226.60,119.10,63.50,255,1974244
1772480958.623,2,15,1,1385.60,-243.10,-39.80,9,1974244
1772480958.623,3,0,1,1087.70,-634.10,93.70,5,1977051
1772480958.623,3,1,1,1370.40,-414.20,3.40,5,1977051
1772480958.623,3,2,1,1225.70,-119.20,63.90,255,1977051
1772480958.623,3,3,1,1147.40,144.50,66.90,255,1977051
1772480958.623,3,4,1,1284.30,-715.50,344.00,255,1977051
1772480958.623,3,5,1,3533.60,-699.00,56.00,255,1977051
1772480958.623,3,6,1,3623.10,196.40,44.20,255,1977051
1772480958.623,3,7,1,3348.90,1056.30,49.80,255,1977051
1772480958.623,3,8,1,3565.10,-1660.20,984.30,4,1977051
1772480958.623,3,9,1,3643.70,-713.50,961.90,255,1977051
1772480958.623,3,10,1,3682.10,204.20,967.00,10,1977051
